t,m
0,0.9922
1000,0.9926
2000,0.9924
3000,0.9928
4000,0.992
5000,0.9926
6000,0.992
7000,0.9926
8000,0.9918
9000,0.9912
10000,0.9914
11000,0.991
12000,0.9922
13000,0.993
14000,0.9928
15000,0.9934
16000,0.9932
17000,0.9934
18000,0.994
19000,0.9934
20000,0.9934
21000,0.9944
22000,0.9934
23000,0.9938
24000,0.9924
25000,0.9926
26000,0.9932
27000,0.9922
28000,0.9906
29000,0.9912
30000,0.9914
31000,0.9908
32000,0.991
33000,0.9914
34000,0.9908
35000,0.9908
36000,0.9906
37000,0.9906
38000,0.9896
39000,0.99
40000,0.9904
41000,0.9892
42000,0.9902
43000,0.99
44000,0.99
45000,0.9914
46000,0.9904
47000,0.9898
48000,0.9904
49000,0.9908
50000,0.9902
51000,0.9892
52000,0.9898
53000,0.9896
54000,0.9894
55000,0.9896
56000,0.9892
57000,0.9892
58000,0.989
59000,0.9902
60000,0.9898
61000,0.9898
62000,0.9896
63000,0.9892
64000,0.9886
65000,0.988
66000,0.9894
67000,0.9902
68000,0.9896
69000,0.9896
70000,0.9892
71000,0.9894
72000,0.989
73000,0.9886
74000,0.9894
75000,0.9896
76000,0.9904
77000,0.9916
78000,0.9918
79000,0.9918
80000,0.9922
81000,0.9924
82000,0.9906
83000,0.9912
84000,0.9914
85000,0.992
86000,0.992
87000,0.9922
88000,0.9916
89000,0.9914
90000,0.9918
91000,0.992
92000,0.9916
93000,0.9916
94000,0.991
95000,0.9912
96000,0.9912
97000,0.9918
98000,0.9924
99000,0.9922
