t,m
0,0.9852
1000,0.9866
2000,0.9862
3000,0.9868
4000,0.988
5000,0.988
6000,0.9882
7000,0.9886
8000,0.9884
9000,0.9888
10000,0.9882
11000,0.9874
12000,0.9882
13000,0.9874
14000,0.9874
15000,0.988
16000,0.987
17000,0.9878
18000,0.9882
19000,0.9874
20000,0.9876
21000,0.9892
22000,0.9884
23000,0.9884
24000,0.9884
25000,0.989
26000,0.9886
27000,0.9878
28000,0.9874
29000,0.9874
30000,0.9864
31000,0.9866
32000,0.9862
33000,0.9868
34000,0.9872
35000,0.9876
36000,0.9876
37000,0.9878
38000,0.988
39000,0.9882
40000,0.9882
41000,0.9878
42000,0.9876
43000,0.987
44000,0.9876
45000,0.9874
46000,0.9868
47000,0.9868
48000,0.9858
49000,0.9866
50000,0.988
51000,0.988
52000,0.9876
53000,0.9878
54000,0.9872
55000,0.987
56000,0.988
57000,0.9868
58000,0.9876
59000,0.9878
60000,0.9886
61000,0.9888
62000,0.9892
63000,0.9886
64000,0.989
65000,0.9892
66000,0.9882
67000,0.9872
68000,0.9874
69000,0.9884
70000,0.9898
71000,0.9888
72000,0.9896
73000,0.989
74000,0.9884
75000,0.9882
76000,0.9878
77000,0.9872
78000,0.986
79000,0.9866
80000,0.987
81000,0.9866
82000,0.9872
83000,0.9866
84000,0.9864
85000,0.988
86000,0.9898
87000,0.9896
88000,0.9898
89000,0.9898
90000,0.9898
91000,0.989
92000,0.9888
93000,0.9878
94000,0.9886
95000,0.9888
96000,0.9884
97000,0.9878
98000,0.9884
99000,0.988
