t,m
0,-0.9846
1000,-0.9846
2000,-0.9844
3000,-0.9826
4000,-0.9828
5000,-0.9822
6000,-0.9812
7000,-0.9826
8000,-0.983
9000,-0.9842
10000,-0.985
11000,-0.9844
12000,-0.9844
13000,-0.983
14000,-0.9846
15000,-0.9852
16000,-0.9858
17000,-0.9858
18000,-0.9866
19000,-0.9864
20000,-0.9868
21000,-0.9876
22000,-0.9876
23000,-0.9874
24000,-0.9856
25000,-0.9852
26000,-0.9856
27000,-0.984
28000,-0.9846
29000,-0.9852
30000,-0.986
31000,-0.9856
32000,-0.9874
33000,-0.988
34000,-0.988
35000,-0.9876
36000,-0.9856
37000,-0.9872
38000,-0.9868
39000,-0.9876
40000,-0.988
41000,-0.9886
42000,-0.988
43000,-0.986
44000,-0.9866
45000,-0.9854
46000,-0.9846
47000,-0.9852
48000,-0.9836
49000,-0.984
50000,-0.9842
51000,-0.9852
52000,-0.985
53000,-0.985
54000,-0.9844
55000,-0.9858
56000,-0.9864
57000,-0.986
58000,-0.9846
59000,-0.9832
60000,-0.9836
61000,-0.9844
62000,-0.9842
63000,-0.9838
64000,-0.9852
65000,-0.9856
66000,-0.9848
67000,-0.9852
68000,-0.9854
69000,-0.9854
70000,-0.9862
71000,-0.9866
72000,-0.9872
73000,-0.9866
74000,-0.9864
75000,-0.9864
76000,-0.9862
77000,-0.987
78000,-0.9862
79000,-0.9854
80000,-0.9844
81000,-0.9844
82000,-0.9836
83000,-0.984
84000,-0.9834
85000,-0.9842
86000,-0.9852
87000,-0.9842
88000,-0.9844
89000,-0.9852
90000,-0.9856
91000,-0.9848
92000,-0.9848
93000,-0.9834
94000,-0.9838
95000,-0.9852
96000,-0.9868
97000,-0.9878
98000,-0.9876
99000,-0.9874
