t,m
0,0.9978
1000,0.9984
2000,0.9978
3000,0.9978
4000,0.9978
5000,0.9974
6000,0.9974
7000,0.997
8000,0.997
9000,0.9966
10000,0.9964
11000,0.9964
12000,0.9962
13000,0.996
14000,0.995
15000,0.9958
16000,0.9958
17000,0.9958
18000,0.9954
19000,0.9948
20000,0.9946
21000,0.9944
22000,0.995
23000,0.9956
24000,0.9954
25000,0.995
26000,0.9942
27000,0.9942
28000,0.9956
29000,0.9962
30000,0.9964
31000,0.9958
32000,0.9962
33000,0.996
34000,0.9964
35000,0.9966
36000,0.9962
37000,0.9966
38000,0.9968
39000,0.9968
40000,0.997
41000,0.9972
42000,0.998
43000,0.998
44000,0.9978
45000,0.998
46000,0.9982
47000,0.9984
48000,0.9982
49000,0.9984
50000,0.9982
51000,0.9982
52000,0.9986
53000,0.9982
54000,0.998
55000,0.9982
56000,0.9982
57000,0.9978
58000,0.9976
59000,0.9974
60000,0.997
61000,0.9968
62000,0.9966
63000,0.9962
64000,0.9964
65000,0.9966
66000,0.9972
67000,0.9972
68000,0.9968
69000,0.9964
70000,0.9968
71000,0.9972
72000,0.9972
73000,0.9974
74000,0.998
75000,0.998
76000,0.9982
77000,0.998
78000,0.9978
79000,0.9974
80000,0.9974
81000,0.997
82000,0.997
83000,0.9964
84000,0.9966
85000,0.997
86000,0.9972
87000,0.997
88000,0.9968
89000,0.9972
90000,0.9968
91000,0.9968
92000,0.997
93000,0.997
94000,0.9972
95000,0.9972
96000,0.9974
97000,0.9976
98000,0.9968
99000,0.9966
