t,m
0,-0.9918
1000,-0.991
2000,-0.9912
3000,-0.9904
4000,-0.9892
5000,-0.9898
6000,-0.9914
7000,-0.9912
8000,-0.9904
9000,-0.9904
10000,-0.9906
11000,-0.9894
12000,-0.9898
13000,-0.9902
14000,-0.9906
15000,-0.991
16000,-0.991
17000,-0.9916
18000,-0.9912
19000,-0.991
20000,-0.991
21000,-0.9902
22000,-0.9894
23000,-0.9894
24000,-0.99
25000,-0.991
26000,-0.9894
27000,-0.9904
28000,-0.9898
29000,-0.9896
30000,-0.9896
31000,-0.989
32000,-0.9892
33000,-0.9878
34000,-0.9882
35000,-0.989
36000,-0.9892
37000,-0.99
38000,-0.9896
39000,-0.9904
40000,-0.99
41000,-0.9906
42000,-0.99
43000,-0.9902
44000,-0.9912
45000,-0.9906
46000,-0.991
47000,-0.9912
48000,-0.9914
49000,-0.9922
50000,-0.9918
51000,-0.9904
52000,-0.9906
53000,-0.9908
54000,-0.9914
55000,-0.9914
56000,-0.9924
57000,-0.9932
58000,-0.9936
59000,-0.9928
60000,-0.9926
61000,-0.993
62000,-0.9924
63000,-0.9922
64000,-0.9924
65000,-0.9916
66000,-0.9916
67000,-0.9912
68000,-0.9918
69000,-0.9908
70000,-0.9898
71000,-0.99
72000,-0.9906
73000,-0.9906
74000,-0.9898
75000,-0.9894
76000,-0.99
77000,-0.9898
78000,-0.9898
79000,-0.989
80000,-0.9894
81000,-0.9886
82000,-0.9892
83000,-0.989
84000,-0.9886
85000,-0.9884
86000,-0.9894
87000,-0.9896
88000,-0.9896
89000,-0.9896
90000,-0.9902
91000,-0.9904
92000,-0.9908
93000,-0.9902
94000,-0.99
95000,-0.9902
96000,-0.991
97000,-0.9906
98000,-0.9926
99000,-0.9928
