t,m
0,0.9966
1000,0.996
2000,0.9962
3000,0.996
4000,0.9962
5000,0.9966
6000,0.9968
7000,0.9962
8000,0.9958
9000,0.9954
10000,0.9952
11000,0.9954
12000,0.9954
13000,0.9952
14000,0.9954
15000,0.9956
16000,0.9954
17000,0.9956
18000,0.9948
19000,0.995
20000,0.995
21000,0.9958
22000,0.996
23000,0.9958
24000,0.9952
25000,0.9948
26000,0.994
27000,0.9942
28000,0.9944
29000,0.994
30000,0.9942
31000,0.994
32000,0.9938
33000,0.9938
34000,0.9938
35000,0.993
36000,0.9932
37000,0.9938
38000,0.9938
39000,0.9934
40000,0.9928
41000,0.9928
42000,0.9924
43000,0.992
44000,0.9924
45000,0.9932
46000,0.9926
47000,0.9922
48000,0.9924
49000,0.9922
50000,0.992
51000,0.9928
52000,0.993
53000,0.9922
54000,0.992
55000,0.9918
56000,0.993
57000,0.9938
58000,0.994
59000,0.9942
60000,0.9934
61000,0.9938
62000,0.994
63000,0.9942
64000,0.9936
65000,0.9946
66000,0.9958
67000,0.996
68000,0.9966
69000,0.9968
70000,0.9968
71000,0.9966
72000,0.9956
73000,0.9954
74000,0.9952
75000,0.9948
76000,0.9952
77000,0.995
78000,0.9954
79000,0.9952
80000,0.9946
81000,0.9946
82000,0.9948
83000,0.995
84000,0.995
85000,0.9942
86000,0.9946
87000,0.9948
88000,0.9946
89000,0.9942
90000,0.9942
91000,0.9946
92000,0.995
93000,0.9948
94000,0.995
95000,0.9942
96000,0.9946
97000,0.9946
98000,0.9948
99000,0.9948
