t,m
0,0.6846
1000,0.6886
2000,0.6952
3000,0.7034
4000,0.71
5000,0.7178
6000,0.7252
7000,0.7338
8000,0.7404
9000,0.7436
10000,0.7476
11000,0.7568
12000,0.764
13000,0.7704
14000,0.776
15000,0.7816
16000,0.791
17000,0.7944
18000,0.7986
19000,0.8062
20000,0.8124
21000,0.8184
22000,0.8228
23000,0.8306
24000,0.8334
25000,0.839
26000,0.8448
27000,0.8494
28000,0.8552
29000,0.8614
30000,0.8672
31000,0.8722
32000,0.8768
33000,0.8828
34000,0.8854
35000,0.8882
36000,0.8916
37000,0.8956
38000,0.9004
39000,0.903
40000,0.9066
41000,0.9084
42000,0.9114
43000,0.9152
44000,0.9178
45000,0.9196
46000,0.9224
47000,0.923
48000,0.9268
49000,0.9302
50000,0.9326
51000,0.934
52000,0.9352
53000,0.9366
54000,0.9386
55000,0.9412
56000,0.9454
57000,0.9468
58000,0.9488
59000,0.9498
60000,0.9502
61000,0.9516
62000,0.952
63000,0.953
64000,0.9544
65000,0.956
66000,0.9564
67000,0.9572
68000,0.9592
69000,0.96
70000,0.962
71000,0.9634
72000,0.963
73000,0.9652
74000,0.9654
75000,0.9664
76000,0.9676
77000,0.9692
78000,0.9706
79000,0.9712
80000,0.9732
81000,0.9736
82000,0.9728
83000,0.9742
84000,0.9752
85000,0.9752
86000,0.9758
87000,0.9774
88000,0.9766
89000,0.9758
90000,0.9764
91000,0.9762
92000,0.9758
93000,0.9768
94000,0.9774
95000,0.9768
96000,0.9778
97000,0.9788
98000,0.9786
99000,0.9794
