t,m
0,0.997
1000,0.9968
2000,0.9972
3000,0.9976
4000,0.9976
5000,0.9976
6000,0.9976
7000,0.9974
8000,0.9978
9000,0.9974
10000,0.9972
11000,0.9972
12000,0.9976
13000,0.9978
14000,0.9978
15000,0.9978
16000,0.9976
17000,0.9976
18000,0.9978
19000,0.9976
20000,0.9974
21000,0.9974
22000,0.9972
23000,0.9974
24000,0.9978
25000,0.9978
26000,0.9978
27000,0.9976
28000,0.9976
29000,0.9976
30000,0.997
31000,0.9966
32000,0.997
33000,0.9972
34000,0.997
35000,0.997
36000,0.9978
37000,0.998
38000,0.9982
39000,0.9982
40000,0.9984
41000,0.998
42000,0.998
43000,0.9978
44000,0.9978
45000,0.9974
46000,0.9974
47000,0.9976
48000,0.9976
49000,0.9974
50000,0.997
51000,0.997
52000,0.997
53000,0.9972
54000,0.9968
55000,0.9968
56000,0.9966
57000,0.9966
58000,0.9972
59000,0.997
60000,0.9972
61000,0.9976
62000,0.998
63000,0.9978
64000,0.9976
65000,0.9974
66000,0.9978
67000,0.9976
68000,0.9974
69000,0.9972
70000,0.9972
71000,0.997
72000,0.997
73000,0.9974
74000,0.9972
75000,0.9978
76000,0.9976
77000,0.9976
78000,0.9976
79000,0.9976
80000,0.9982
81000,0.9978
82000,0.998
83000,0.998
84000,0.9976
85000,0.9976
86000,0.9976
87000,0.9972
88000,0.997
89000,0.9974
90000,0.9978
91000,0.9978
92000,0.9978
93000,0.9974
94000,0.9972
95000,0.9972
96000,0.9978
97000,0.9982
98000,0.9982
99000,0.9986
