t,m
0,0.9838
1000,0.9834
2000,0.984
3000,0.9852
4000,0.9836
5000,0.984
6000,0.984
7000,0.9838
8000,0.9834
9000,0.9822
10000,0.9836
11000,0.9838
12000,0.9828
13000,0.9818
14000,0.983
15000,0.9834
16000,0.9836
17000,0.984
18000,0.9836
19000,0.9842
20000,0.9846
21000,0.9852
22000,0.9854
23000,0.9854
24000,0.9858
25000,0.986
26000,0.9866
27000,0.9874
28000,0.9872
29000,0.9878
30000,0.9882
31000,0.9884
32000,0.9884
33000,0.988
34000,0.9896
35000,0.99
36000,0.9892
37000,0.99
38000,0.9904
39000,0.9904
40000,0.9898
41000,0.9908
42000,0.9896
43000,0.9894
44000,0.9884
45000,0.9886
46000,0.9896
47000,0.9888
48000,0.9886
49000,0.9882
50000,0.9892
51000,0.989
52000,0.988
53000,0.9882
54000,0.9882
55000,0.988
56000,0.9888
57000,0.9886
58000,0.9882
59000,0.9878
60000,0.9882
61000,0.9876
62000,0.988
63000,0.9878
64000,0.9894
65000,0.9896
66000,0.9904
67000,0.9912
68000,0.991
69000,0.991
70000,0.99
71000,0.9892
72000,0.9894
73000,0.9898
74000,0.9894
75000,0.9892
76000,0.9892
77000,0.9892
78000,0.9904
79000,0.9886
80000,0.9876
81000,0.9868
82000,0.9882
83000,0.988
84000,0.9882
85000,0.989
86000,0.989
87000,0.9894
88000,0.9886
89000,0.9882
90000,0.9882
91000,0.9892
92000,0.9898
93000,0.9892
94000,0.9886
95000,0.9884
96000,0.9886
97000,0.989
98000,0.9884
99000,0.9888
