t,m
0,-0.996
1000,-0.996
2000,-0.9956
3000,-0.9962
4000,-0.9958
5000,-0.9958
6000,-0.996
7000,-0.9962
8000,-0.9962
9000,-0.996
10000,-0.996
11000,-0.996
12000,-0.9954
13000,-0.995
14000,-0.9942
15000,-0.9942
16000,-0.9946
17000,-0.9948
18000,-0.9954
19000,-0.9958
20000,-0.9962
21000,-0.9958
22000,-0.9958
23000,-0.9964
24000,-0.9966
25000,-0.9968
26000,-0.9964
27000,-0.9962
28000,-0.996
29000,-0.9954
30000,-0.9952
31000,-0.995
32000,-0.9956
33000,-0.9948
34000,-0.9952
35000,-0.9944
36000,-0.9942
37000,-0.995
38000,-0.9944
39000,-0.9934
40000,-0.9934
41000,-0.994
42000,-0.9948
43000,-0.9942
44000,-0.994
45000,-0.9936
46000,-0.9944
47000,-0.9948
48000,-0.9952
49000,-0.9956
50000,-0.995
51000,-0.9948
52000,-0.9954
53000,-0.9958
54000,-0.9962
55000,-0.996
56000,-0.996
57000,-0.996
58000,-0.9954
59000,-0.9958
60000,-0.9958
61000,-0.9958
62000,-0.996
63000,-0.9962
64000,-0.9962
65000,-0.996
66000,-0.9956
67000,-0.9958
68000,-0.9958
69000,-0.996
70000,-0.9946
71000,-0.995
72000,-0.996
73000,-0.9962
74000,-0.996
75000,-0.9962
76000,-0.9962
77000,-0.996
78000,-0.996
79000,-0.9954
80000,-0.995
81000,-0.9948
82000,-0.995
83000,-0.9954
84000,-0.9944
85000,-0.9934
86000,-0.9936
87000,-0.9944
88000,-0.9942
89000,-0.9942
90000,-0.9934
91000,-0.9938
92000,-0.994
93000,-0.9934
94000,-0.9936
95000,-0.9938
96000,-0.9942
97000,-0.9942
98000,-0.9946
99000,-0.995
