t,m
0,0.9858
1000,0.9862
2000,0.9866
3000,0.9872
4000,0.9872
5000,0.9882
6000,0.9884
7000,0.9882
8000,0.988
9000,0.9892
10000,0.989
11000,0.9888
12000,0.988
13000,0.9876
14000,0.987
15000,0.9872
16000,0.9876
17000,0.9874
18000,0.987
19000,0.9872
20000,0.9876
21000,0.989
22000,0.9892
23000,0.989
24000,0.99
25000,0.9914
26000,0.9912
27000,0.9912
28000,0.991
29000,0.9922
30000,0.992
31000,0.9916
32000,0.992
33000,0.992
34000,0.9908
35000,0.9902
36000,0.9894
37000,0.99
38000,0.9898
39000,0.9896
40000,0.99
41000,0.9894
42000,0.9894
43000,0.9892
44000,0.9894
45000,0.9904
46000,0.9914
47000,0.9906
48000,0.9912
49000,0.9912
50000,0.9896
51000,0.9906
52000,0.9906
53000,0.9912
54000,0.9912
55000,0.9918
56000,0.9912
57000,0.9906
58000,0.9916
59000,0.9922
60000,0.992
61000,0.9928
62000,0.992
63000,0.9918
64000,0.9906
65000,0.9904
66000,0.9892
67000,0.9908
68000,0.9896
69000,0.9898
70000,0.99
71000,0.9908
72000,0.9896
73000,0.9902
74000,0.9904
75000,0.9908
76000,0.9914
77000,0.992
78000,0.9926
79000,0.9932
80000,0.9932
81000,0.9922
82000,0.992
83000,0.9918
84000,0.9912
85000,0.99
86000,0.9902
87000,0.9906
88000,0.9914
89000,0.9902
90000,0.9904
91000,0.9908
92000,0.9912
93000,0.9914
94000,0.9916
95000,0.9922
96000,0.9918
97000,0.9914
98000,0.9916
99000,0.9914
