t,m
0,0.9844
1000,0.984
2000,0.9836
3000,0.985
4000,0.9844
5000,0.9834
6000,0.9842
7000,0.9846
8000,0.985
9000,0.9854
10000,0.9862
11000,0.9858
12000,0.9858
13000,0.9856
14000,0.986
15000,0.9866
16000,0.9874
17000,0.9874
18000,0.9856
19000,0.9864
20000,0.9854
21000,0.984
22000,0.9848
23000,0.985
24000,0.9836
25000,0.9822
26000,0.9824
27000,0.9822
28000,0.983
29000,0.9822
30000,0.9834
31000,0.982
32000,0.9824
33000,0.9832
34000,0.9846
35000,0.9846
36000,0.9836
37000,0.9842
38000,0.9838
39000,0.985
40000,0.9856
41000,0.9858
42000,0.9856
43000,0.985
44000,0.9846
45000,0.9848
46000,0.9842
47000,0.984
48000,0.9858
49000,0.9848
50000,0.9856
51000,0.985
52000,0.9848
53000,0.9862
54000,0.987
55000,0.9874
56000,0.9866
57000,0.9872
58000,0.9866
59000,0.9864
60000,0.9882
61000,0.9876
62000,0.9862
63000,0.987
64000,0.9862
65000,0.987
66000,0.9866
67000,0.9864
68000,0.9866
69000,0.9854
70000,0.9848
71000,0.9842
72000,0.9842
73000,0.9842
74000,0.9838
75000,0.9842
76000,0.984
77000,0.9836
78000,0.9828
79000,0.982
80000,0.9832
81000,0.9828
82000,0.9832
83000,0.9832
84000,0.9822
85000,0.982
86000,0.9828
87000,0.9826
88000,0.9824
89000,0.9838
90000,0.9832
91000,0.9836
92000,0.9838
93000,0.9836
94000,0.9832
95000,0.983
96000,0.9828
97000,0.9818
98000,0.9802
99000,0.9828
