t,m
0,-0.993
1000,-0.9934
2000,-0.9926
3000,-0.9922
4000,-0.9924
5000,-0.9918
6000,-0.9918
7000,-0.992
8000,-0.991
9000,-0.9912
10000,-0.991
11000,-0.9908
12000,-0.9912
13000,-0.9906
14000,-0.9904
15000,-0.9894
16000,-0.9904
17000,-0.9892
18000,-0.9884
19000,-0.9882
20000,-0.9884
21000,-0.9874
22000,-0.987
23000,-0.9866
24000,-0.9864
25000,-0.987
26000,-0.9868
27000,-0.9878
28000,-0.9892
29000,-0.989
30000,-0.9894
31000,-0.99
32000,-0.9896
33000,-0.99
34000,-0.9902
35000,-0.9906
36000,-0.99
37000,-0.9904
38000,-0.9906
39000,-0.99
40000,-0.9896
41000,-0.9892
42000,-0.9882
43000,-0.989
44000,-0.9892
45000,-0.9902
46000,-0.989
47000,-0.9892
48000,-0.9886
49000,-0.9892
50000,-0.9894
51000,-0.99
52000,-0.9908
53000,-0.991
54000,-0.9902
55000,-0.9906
56000,-0.9896
57000,-0.99
58000,-0.9898
59000,-0.9904
60000,-0.9904
61000,-0.9898
62000,-0.99
63000,-0.9888
64000,-0.9882
65000,-0.9886
66000,-0.99
67000,-0.99
68000,-0.9906
69000,-0.9898
70000,-0.9894
71000,-0.9888
72000,-0.9888
73000,-0.989
74000,-0.989
75000,-0.989
76000,-0.9884
77000,-0.9896
78000,-0.9888
79000,-0.9898
80000,-0.9896
81000,-0.9892
82000,-0.989
83000,-0.9892
84000,-0.9896
85000,-0.9896
86000,-0.9892
87000,-0.9888
88000,-0.988
89000,-0.9878
90000,-0.9886
91000,-0.9882
92000,-0.9884
93000,-0.9874
94000,-0.987
95000,-0.9878
96000,-0.9878
97000,-0.9876
98000,-0.9872
99000,-0.987
