t,m
0,-0.9756
1000,-0.975
2000,-0.9754
3000,-0.975
4000,-0.9756
5000,-0.9748
6000,-0.974
7000,-0.9726
8000,-0.9734
9000,-0.9744
10000,-0.9718
11000,-0.9712
12000,-0.97
13000,-0.972
14000,-0.9716
15000,-0.9718
16000,-0.9726
17000,-0.9726
18000,-0.9748
19000,-0.9738
20000,-0.9742
21000,-0.9754
22000,-0.9768
23000,-0.9744
24000,-0.9732
25000,-0.9726
26000,-0.9724
27000,-0.9708
28000,-0.9718
29000,-0.9706
30000,-0.9708
31000,-0.9712
32000,-0.9706
33000,-0.9724
34000,-0.9708
35000,-0.9706
36000,-0.9718
37000,-0.971
38000,-0.9692
39000,-0.9696
40000,-0.9704
41000,-0.9706
42000,-0.9696
43000,-0.9704
44000,-0.9694
45000,-0.969
46000,-0.9694
47000,-0.9694
48000,-0.9684
49000,-0.9678
50000,-0.9676
51000,-0.9688
52000,-0.9712
53000,-0.97
54000,-0.9714
55000,-0.9712
56000,-0.9698
57000,-0.9694
58000,-0.97
59000,-0.9716
60000,-0.9706
61000,-0.972
62000,-0.9714
63000,-0.9728
64000,-0.9718
65000,-0.9732
66000,-0.9738
67000,-0.9746
68000,-0.9738
69000,-0.9724
70000,-0.9726
71000,-0.9706
72000,-0.972
73000,-0.972
74000,-0.972
75000,-0.972
76000,-0.973
77000,-0.9712
78000,-0.9716
79000,-0.9722
80000,-0.9718
81000,-0.9712
82000,-0.9716
83000,-0.9714
84000,-0.972
85000,-0.9706
86000,-0.9706
87000,-0.9708
88000,-0.9702
89000,-0.9698
90000,-0.9702
91000,-0.9698
92000,-0.9712
93000,-0.9714
94000,-0.9718
95000,-0.9708
96000,-0.9726
97000,-0.971
98000,-0.972
99000,-0.9722
