t,m
0,-0.6162
1000,-0.6204
2000,-0.6272
3000,-0.6356
4000,-0.6416
5000,-0.6498
6000,-0.6562
7000,-0.6646
8000,-0.6712
9000,-0.6776
10000,-0.6806
11000,-0.6858
12000,-0.691
13000,-0.699
14000,-0.7056
15000,-0.7112
16000,-0.7148
17000,-0.7154
18000,-0.7254
19000,-0.7328
20000,-0.7398
21000,-0.7446
22000,-0.7526
23000,-0.7566
24000,-0.7638
25000,-0.7722
26000,-0.7752
27000,-0.7784
28000,-0.7826
29000,-0.7888
30000,-0.7922
31000,-0.7988
32000,-0.8012
33000,-0.8078
34000,-0.8148
35000,-0.8192
36000,-0.8256
37000,-0.826
38000,-0.8312
39000,-0.8356
40000,-0.8376
41000,-0.8418
42000,-0.8438
43000,-0.8498
44000,-0.8556
45000,-0.8588
46000,-0.8628
47000,-0.8676
48000,-0.871
49000,-0.875
50000,-0.8764
51000,-0.8788
52000,-0.8842
53000,-0.8876
54000,-0.8922
55000,-0.898
56000,-0.8994
57000,-0.9014
58000,-0.9034
59000,-0.9058
60000,-0.9088
61000,-0.9118
62000,-0.9162
63000,-0.9186
64000,-0.9206
65000,-0.923
66000,-0.9262
67000,-0.9288
68000,-0.9292
69000,-0.9322
70000,-0.934
71000,-0.9346
72000,-0.9366
73000,-0.9364
74000,-0.9404
75000,-0.9416
76000,-0.9444
77000,-0.9464
78000,-0.947
79000,-0.9496
80000,-0.9526
81000,-0.9552
82000,-0.9582
83000,-0.9598
84000,-0.9612
85000,-0.9614
86000,-0.9622
87000,-0.9642
88000,-0.9648
89000,-0.967
90000,-0.9672
91000,-0.9686
92000,-0.9692
93000,-0.9706
94000,-0.9722
95000,-0.9736
96000,-0.9746
97000,-0.9748
98000,-0.9752
99000,-0.9752
