t,m
0,0.987
1000,0.9876
2000,0.9874
3000,0.9878
4000,0.9886
5000,0.9888
6000,0.9884
7000,0.9882
8000,0.9882
9000,0.9874
10000,0.9854
11000,0.987
12000,0.9868
13000,0.9876
14000,0.988
15000,0.988
16000,0.988
17000,0.9884
18000,0.9876
19000,0.988
20000,0.9886
21000,0.9878
22000,0.9866
23000,0.9866
24000,0.9864
25000,0.987
26000,0.9872
27000,0.9878
28000,0.9878
29000,0.9888
30000,0.9896
31000,0.9886
32000,0.9878
33000,0.987
34000,0.9876
35000,0.9868
36000,0.9866
37000,0.9862
38000,0.9856
39000,0.9856
40000,0.986
41000,0.9852
42000,0.985
43000,0.9844
44000,0.9852
45000,0.9854
46000,0.9844
47000,0.9832
48000,0.9828
49000,0.9832
50000,0.9838
51000,0.9832
52000,0.9836
53000,0.9858
54000,0.986
55000,0.986
56000,0.984
57000,0.985
58000,0.984
59000,0.9852
60000,0.9848
61000,0.984
62000,0.983
63000,0.9832
64000,0.9834
65000,0.9838
66000,0.9838
67000,0.983
68000,0.983
69000,0.9828
70000,0.9838
71000,0.9844
72000,0.9844
73000,0.9842
74000,0.9838
75000,0.985
76000,0.9852
77000,0.9848
78000,0.985
79000,0.9864
80000,0.9862
81000,0.9864
82000,0.9854
83000,0.984
84000,0.9838
85000,0.9832
86000,0.9834
87000,0.9832
88000,0.9844
89000,0.9854
90000,0.985
91000,0.9842
92000,0.9842
93000,0.985
94000,0.9844
95000,0.985
96000,0.986
97000,0.9844
98000,0.9854
99000,0.9856
