t,m
0,0.5948
1000,0.5868
2000,0.5842
3000,0.5788
4000,0.5698
5000,0.5672
6000,0.5612
7000,0.5576
8000,0.5494
9000,0.543
10000,0.5416
11000,0.5426
12000,0.5368
13000,0.5336
14000,0.5302
15000,0.5288
16000,0.5278
17000,0.5208
18000,0.5184
19000,0.5146
20000,0.5114
21000,0.5042
22000,0.504
23000,0.502
24000,0.4968
25000,0.491
26000,0.4882
27000,0.4836
28000,0.4796
29000,0.4768
30000,0.474
31000,0.4668
32000,0.4644
33000,0.4604
34000,0.4564
35000,0.4466
36000,0.44
37000,0.4376
38000,0.4324
39000,0.4268
40000,0.4172
41000,0.411
42000,0.407
43000,0.4014
44000,0.3966
45000,0.3894
46000,0.3886
47000,0.3846
48000,0.378
49000,0.3724
50000,0.3632
51000,0.3594
52000,0.3534
53000,0.3478
54000,0.3442
55000,0.338
56000,0.3312
57000,0.325
58000,0.3162
59000,0.3076
60000,0.2996
61000,0.2946
62000,0.2884
63000,0.2832
64000,0.277
65000,0.269
66000,0.2604
67000,0.2462
68000,0.2386
69000,0.2328
70000,0.2268
71000,0.2218
72000,0.212
73000,0.2024
74000,0.1956
75000,0.1902
76000,0.1864
77000,0.1814
78000,0.1784
79000,0.171
80000,0.1666
81000,0.1626
82000,0.159
83000,0.1532
84000,0.145
85000,0.1372
86000,0.1286
87000,0.1248
88000,0.1194
89000,0.1096
90000,0.102
91000,0.1
92000,0.092
93000,0.0816
94000,0.0758
95000,0.068
96000,0.062
97000,0.0532
98000,0.0462
99000,0.0368
