t,m
0,-0.9924
1000,-0.9932
2000,-0.9934
3000,-0.994
4000,-0.994
5000,-0.9938
6000,-0.9948
7000,-0.9954
8000,-0.9954
9000,-0.995
10000,-0.9942
11000,-0.9952
12000,-0.9952
13000,-0.9948
14000,-0.994
15000,-0.9926
16000,-0.9926
17000,-0.9928
18000,-0.9924
19000,-0.9922
20000,-0.9928
21000,-0.992
22000,-0.9928
23000,-0.9934
24000,-0.9932
25000,-0.9938
26000,-0.994
27000,-0.9944
28000,-0.9946
29000,-0.9946
30000,-0.995
31000,-0.9944
32000,-0.994
33000,-0.994
34000,-0.994
35000,-0.9938
36000,-0.9946
37000,-0.9946
38000,-0.9946
39000,-0.9944
40000,-0.9946
41000,-0.9942
42000,-0.994
43000,-0.994
44000,-0.994
45000,-0.9936
46000,-0.9942
47000,-0.9952
48000,-0.9952
49000,-0.995
50000,-0.995
51000,-0.9948
52000,-0.9954
53000,-0.995
54000,-0.995
55000,-0.9956
56000,-0.9956
57000,-0.9948
58000,-0.9944
59000,-0.9938
60000,-0.9936
61000,-0.994
62000,-0.9926
63000,-0.993
64000,-0.9924
65000,-0.9924
66000,-0.993
67000,-0.9938
68000,-0.9928
69000,-0.9936
70000,-0.9934
71000,-0.9938
72000,-0.9946
73000,-0.9946
74000,-0.9948
75000,-0.9952
76000,-0.9954
77000,-0.996
78000,-0.996
79000,-0.995
80000,-0.9942
81000,-0.9946
82000,-0.995
83000,-0.9942
84000,-0.9938
85000,-0.9944
86000,-0.994
87000,-0.9938
88000,-0.9932
89000,-0.9938
90000,-0.9932
91000,-0.9924
92000,-0.9928
93000,-0.9928
94000,-0.9926
95000,-0.9916
96000,-0.992
97000,-0.992
98000,-0.9926
99000,-0.9922
