t,m
0,0.963
1000,0.961
2000,0.9588
3000,0.9568
4000,0.9558
5000,0.954
6000,0.9546
7000,0.956
8000,0.956
9000,0.9558
10000,0.9574
11000,0.9564
12000,0.9538
13000,0.9518
14000,0.9506
15000,0.951
16000,0.951
17000,0.9526
18000,0.9538
19000,0.9544
20000,0.9556
21000,0.956
22000,0.9544
23000,0.9542
24000,0.9544
25000,0.954
26000,0.9552
27000,0.955
28000,0.9556
29000,0.956
30000,0.9562
31000,0.9552
32000,0.9542
33000,0.9536
34000,0.9546
35000,0.9554
36000,0.9542
37000,0.9528
38000,0.954
39000,0.951
40000,0.9518
41000,0.9502
42000,0.9504
43000,0.9492
44000,0.949
45000,0.9484
46000,0.9478
47000,0.9486
48000,0.9504
49000,0.952
50000,0.9518
51000,0.9494
52000,0.952
53000,0.9534
54000,0.9544
55000,0.955
56000,0.9538
57000,0.9536
58000,0.9524
59000,0.9516
60000,0.9508
61000,0.9492
62000,0.9504
63000,0.9484
64000,0.9482
65000,0.9478
66000,0.9482
67000,0.95
68000,0.9516
69000,0.9514
70000,0.9524
71000,0.9526
72000,0.951
73000,0.9498
74000,0.9498
75000,0.949
76000,0.9458
77000,0.9492
78000,0.9474
79000,0.9476
80000,0.9474
81000,0.9462
82000,0.946
83000,0.946
84000,0.9472
85000,0.9492
86000,0.9498
87000,0.9508
88000,0.9516
89000,0.9524
90000,0.9536
91000,0.9518
92000,0.9502
93000,0.9484
94000,0.948
95000,0.9482
96000,0.9484
97000,0.9482
98000,0.9496
99000,0.9488
