t,m
0,0.986
1000,0.9856
2000,0.9854
3000,0.985
4000,0.9852
5000,0.9846
6000,0.9848
7000,0.9844
8000,0.9838
9000,0.9846
10000,0.9848
11000,0.9856
12000,0.9844
13000,0.984
14000,0.983
15000,0.9814
16000,0.9824
17000,0.9818
18000,0.982
19000,0.9806
20000,0.9798
21000,0.9804
22000,0.9794
23000,0.9794
24000,0.9802
25000,0.9786
26000,0.9786
27000,0.977
28000,0.9776
29000,0.9782
30000,0.9782
31000,0.9784
32000,0.978
33000,0.979
34000,0.9796
35000,0.9794
36000,0.9796
37000,0.9816
38000,0.9804
39000,0.981
40000,0.9812
41000,0.9814
42000,0.983
43000,0.983
44000,0.984
45000,0.983
46000,0.9824
47000,0.9818
48000,0.9826
49000,0.9828
50000,0.9834
51000,0.981
52000,0.9814
53000,0.9808
54000,0.9802
55000,0.9796
56000,0.9798
57000,0.9802
58000,0.979
59000,0.9788
60000,0.9786
61000,0.9804
62000,0.9796
63000,0.9784
64000,0.9792
65000,0.9782
66000,0.977
67000,0.978
68000,0.9774
69000,0.977
70000,0.9776
71000,0.9778
72000,0.977
73000,0.9774
74000,0.9786
75000,0.979
76000,0.98
77000,0.9796
78000,0.9812
79000,0.9804
80000,0.9804
81000,0.9806
82000,0.9806
83000,0.9816
84000,0.9806
85000,0.9812
86000,0.981
87000,0.981
88000,0.98
89000,0.9804
90000,0.9814
91000,0.9824
92000,0.9832
93000,0.9834
94000,0.984
95000,0.985
96000,0.9828
97000,0.9834
98000,0.983
99000,0.9824
