t,m
0,-0.992
1000,-0.9924
2000,-0.992
3000,-0.9916
4000,-0.9922
5000,-0.9912
6000,-0.9914
7000,-0.9912
8000,-0.9918
9000,-0.9916
10000,-0.9922
11000,-0.9928
12000,-0.993
13000,-0.9932
14000,-0.9924
15000,-0.992
16000,-0.992
17000,-0.9924
18000,-0.9922
19000,-0.9926
20000,-0.993
21000,-0.9934
22000,-0.9932
23000,-0.9938
24000,-0.9926
25000,-0.992
26000,-0.9922
27000,-0.9924
28000,-0.9926
29000,-0.9922
30000,-0.9916
31000,-0.9916
32000,-0.9924
33000,-0.9918
34000,-0.9924
35000,-0.9926
36000,-0.9928
37000,-0.9934
38000,-0.9926
39000,-0.9928
40000,-0.9934
41000,-0.9934
42000,-0.9944
43000,-0.994
44000,-0.9934
45000,-0.9934
46000,-0.9932
47000,-0.9936
48000,-0.9942
49000,-0.993
50000,-0.9928
51000,-0.993
52000,-0.9934
53000,-0.9924
54000,-0.9918
55000,-0.9924
56000,-0.9922
57000,-0.9918
58000,-0.9924
59000,-0.9922
60000,-0.9916
61000,-0.9912
62000,-0.991
63000,-0.9908
64000,-0.9916
65000,-0.9918
66000,-0.9912
67000,-0.9914
68000,-0.9912
69000,-0.991
70000,-0.9914
71000,-0.9912
72000,-0.9916
73000,-0.9918
74000,-0.9922
75000,-0.992
76000,-0.9918
77000,-0.9924
78000,-0.9938
79000,-0.9934
80000,-0.9932
81000,-0.9936
82000,-0.9948
83000,-0.9938
84000,-0.9938
85000,-0.994
86000,-0.9932
87000,-0.9932
88000,-0.9926
89000,-0.9924
90000,-0.993
91000,-0.9926
92000,-0.9928
93000,-0.9936
94000,-0.9928
95000,-0.9934
96000,-0.9936
97000,-0.993
98000,-0.993
99000,-0.9934
