t,m
0,0.991
1000,0.9904
2000,0.9904
3000,0.9906
4000,0.9912
5000,0.9908
6000,0.9916
7000,0.9916
8000,0.9918
9000,0.9922
10000,0.9922
11000,0.992
12000,0.9918
13000,0.9918
14000,0.9914
15000,0.9916
16000,0.9918
17000,0.9912
18000,0.991
19000,0.991
20000,0.991
21000,0.9908
22000,0.9904
23000,0.9912
24000,0.9922
25000,0.9916
26000,0.9906
27000,0.9916
28000,0.9908
29000,0.9908
30000,0.9902
31000,0.9908
32000,0.991
33000,0.9902
34000,0.9904
35000,0.9908
36000,0.9916
37000,0.9914
38000,0.9918
39000,0.9916
40000,0.9918
41000,0.9918
42000,0.9918
43000,0.9906
44000,0.99
45000,0.99
46000,0.9898
47000,0.989
48000,0.9886
49000,0.9888
50000,0.9892
51000,0.9886
52000,0.9884
53000,0.9888
54000,0.9896
55000,0.9908
56000,0.9902
57000,0.9904
58000,0.9916
59000,0.9916
60000,0.9924
61000,0.9914
62000,0.9912
63000,0.9918
64000,0.992
65000,0.9924
66000,0.9932
67000,0.9936
68000,0.9938
69000,0.9934
70000,0.9938
71000,0.994
72000,0.9922
73000,0.992
74000,0.9914
75000,0.992
76000,0.9922
77000,0.9924
78000,0.992
79000,0.9918
80000,0.9926
81000,0.9916
82000,0.9914
83000,0.9918
84000,0.9924
85000,0.9922
86000,0.9918
87000,0.9924
88000,0.9928
89000,0.9924
90000,0.9924
91000,0.9924
92000,0.9922
93000,0.9918
94000,0.9924
95000,0.9918
96000,0.9916
97000,0.9916
98000,0.9916
99000,0.9926
