t,m
0,0.9844
1000,0.9856
2000,0.9848
3000,0.9844
4000,0.9852
5000,0.9854
6000,0.9858
7000,0.9868
8000,0.9864
9000,0.9874
10000,0.9876
11000,0.9892
12000,0.99
13000,0.99
14000,0.989
15000,0.9902
16000,0.9898
17000,0.9898
18000,0.9892
19000,0.9886
20000,0.9886
21000,0.9882
22000,0.9886
23000,0.989
24000,0.9898
25000,0.9892
26000,0.9886
27000,0.9886
28000,0.9876
29000,0.9874
30000,0.9874
31000,0.9872
32000,0.986
33000,0.9864
34000,0.9854
35000,0.9858
36000,0.986
37000,0.986
38000,0.9856
39000,0.9844
40000,0.9848
41000,0.9848
42000,0.9856
43000,0.9852
44000,0.9852
45000,0.986
46000,0.9866
47000,0.986
48000,0.987
49000,0.987
50000,0.9866
51000,0.9872
52000,0.9868
53000,0.987
54000,0.9876
55000,0.988
56000,0.988
57000,0.9886
58000,0.9892
59000,0.9888
60000,0.9894
61000,0.9894
62000,0.99
63000,0.9894
64000,0.9902
65000,0.9904
66000,0.9896
67000,0.989
68000,0.9894
69000,0.989
70000,0.9882
71000,0.9884
72000,0.9884
73000,0.9878
74000,0.9874
75000,0.9874
76000,0.9878
77000,0.9872
78000,0.9882
79000,0.9888
80000,0.9886
81000,0.988
82000,0.9886
83000,0.9878
84000,0.9884
85000,0.9894
86000,0.99
87000,0.9902
88000,0.9908
89000,0.9908
90000,0.9902
91000,0.9896
92000,0.9904
93000,0.9908
94000,0.9902
95000,0.9894
96000,0.9912
97000,0.9912
98000,0.9906
99000,0.9902
