t,m
0,-0.996
1000,-0.9958
2000,-0.9958
3000,-0.9962
4000,-0.9966
5000,-0.9962
6000,-0.996
7000,-0.9962
8000,-0.996
9000,-0.9962
10000,-0.996
11000,-0.9952
12000,-0.9956
13000,-0.9954
14000,-0.995
15000,-0.994
16000,-0.994
17000,-0.9938
18000,-0.994
19000,-0.9938
20000,-0.994
21000,-0.9944
22000,-0.9946
23000,-0.9946
24000,-0.9946
25000,-0.9946
26000,-0.995
27000,-0.9954
28000,-0.9952
29000,-0.9958
30000,-0.9956
31000,-0.9962
32000,-0.9962
33000,-0.996
34000,-0.997
35000,-0.9968
36000,-0.9964
37000,-0.9964
38000,-0.9964
39000,-0.9966
40000,-0.9964
41000,-0.9964
42000,-0.996
43000,-0.9964
44000,-0.9968
45000,-0.997
46000,-0.9968
47000,-0.9968
48000,-0.9964
49000,-0.9964
50000,-0.9962
51000,-0.9966
52000,-0.9962
53000,-0.9964
54000,-0.9966
55000,-0.997
56000,-0.9974
57000,-0.997
58000,-0.9968
59000,-0.9966
60000,-0.9972
61000,-0.997
62000,-0.9966
63000,-0.9964
64000,-0.996
65000,-0.995
66000,-0.9948
67000,-0.995
68000,-0.9948
69000,-0.9942
70000,-0.995
71000,-0.9946
72000,-0.9948
73000,-0.9948
74000,-0.9948
75000,-0.9948
76000,-0.9948
77000,-0.995
78000,-0.9952
79000,-0.9956
80000,-0.996
81000,-0.9956
82000,-0.9972
83000,-0.9972
84000,-0.9966
85000,-0.996
86000,-0.9962
87000,-0.9964
88000,-0.997
89000,-0.9972
90000,-0.9976
91000,-0.9974
92000,-0.9974
93000,-0.9976
94000,-0.9972
95000,-0.9972
96000,-0.9964
97000,-0.9968
98000,-0.9964
99000,-0.9954
