t,m
0,-0.9792
1000,-0.9792
2000,-0.9818
3000,-0.9818
4000,-0.9822
5000,-0.982
6000,-0.9818
7000,-0.9814
8000,-0.9812
9000,-0.9808
10000,-0.9812
11000,-0.9808
12000,-0.9802
13000,-0.9798
14000,-0.9794
15000,-0.9782
16000,-0.9786
17000,-0.9784
18000,-0.9788
19000,-0.9776
20000,-0.9774
21000,-0.9782
22000,-0.9768
23000,-0.9776
24000,-0.9776
25000,-0.979
26000,-0.9792
27000,-0.9798
28000,-0.9802
29000,-0.9802
30000,-0.9808
31000,-0.9812
32000,-0.9814
33000,-0.9818
34000,-0.9816
35000,-0.981
36000,-0.9824
37000,-0.9834
38000,-0.9832
39000,-0.9836
40000,-0.9824
41000,-0.982
42000,-0.981
43000,-0.9798
44000,-0.9778
45000,-0.9784
46000,-0.978
47000,-0.98
48000,-0.9806
49000,-0.9804
50000,-0.9806
51000,-0.9796
52000,-0.981
53000,-0.9818
54000,-0.9828
55000,-0.983
56000,-0.9834
57000,-0.9824
58000,-0.9826
59000,-0.9826
60000,-0.9824
61000,-0.982
62000,-0.982
63000,-0.982
64000,-0.9814
65000,-0.9802
66000,-0.9818
67000,-0.9808
68000,-0.9814
69000,-0.9816
70000,-0.982
71000,-0.9816
72000,-0.982
73000,-0.982
74000,-0.9828
75000,-0.9832
76000,-0.9826
77000,-0.9818
78000,-0.982
79000,-0.9812
80000,-0.9796
81000,-0.98
82000,-0.9794
83000,-0.9796
84000,-0.9778
85000,-0.9772
86000,-0.9798
87000,-0.9796
88000,-0.9796
89000,-0.9796
90000,-0.98
91000,-0.9796
92000,-0.979
93000,-0.9798
94000,-0.9796
95000,-0.9794
96000,-0.9796
97000,-0.9772
98000,-0.9784
99000,-0.9802
