t,m
0,-0.9916
1000,-0.9912
2000,-0.9916
3000,-0.9906
4000,-0.991
5000,-0.9914
6000,-0.9914
7000,-0.9916
8000,-0.9918
9000,-0.9918
10000,-0.9926
11000,-0.991
12000,-0.9916
13000,-0.9924
14000,-0.993
15000,-0.9922
16000,-0.9922
17000,-0.9926
18000,-0.9926
19000,-0.992
20000,-0.9926
21000,-0.9932
22000,-0.9924
23000,-0.9914
24000,-0.9926
25000,-0.992
26000,-0.9918
27000,-0.992
28000,-0.9924
29000,-0.9922
30000,-0.9924
31000,-0.9922
32000,-0.9918
33000,-0.992
34000,-0.992
35000,-0.9916
36000,-0.9918
37000,-0.9912
38000,-0.991
39000,-0.991
40000,-0.9912
41000,-0.9912
42000,-0.9908
43000,-0.9904
44000,-0.9906
45000,-0.991
46000,-0.991
47000,-0.9914
48000,-0.9916
49000,-0.991
50000,-0.9902
51000,-0.9896
52000,-0.9908
53000,-0.9896
54000,-0.9898
55000,-0.9914
56000,-0.9918
57000,-0.9926
58000,-0.9924
59000,-0.992
60000,-0.9906
61000,-0.9908
62000,-0.991
63000,-0.9906
64000,-0.9906
65000,-0.9906
66000,-0.9912
67000,-0.9914
68000,-0.9912
69000,-0.9912
70000,-0.9914
71000,-0.9916
72000,-0.9908
73000,-0.9908
74000,-0.99
75000,-0.9904
76000,-0.9906
77000,-0.9904
78000,-0.9906
79000,-0.9902
80000,-0.9906
81000,-0.9908
82000,-0.9904
83000,-0.9918
84000,-0.9922
85000,-0.992
86000,-0.9912
87000,-0.9914
88000,-0.991
89000,-0.9896
90000,-0.9886
91000,-0.9888
92000,-0.9894
93000,-0.9898
94000,-0.9894
95000,-0.9894
96000,-0.9898
97000,-0.9902
98000,-0.991
99000,-0.9916
