t,m
0,0.9828
1000,0.9828
2000,0.983
3000,0.9832
4000,0.983
5000,0.983
6000,0.982
7000,0.9824
8000,0.9816
9000,0.9822
10000,0.982
11000,0.982
12000,0.9818
13000,0.9832
14000,0.9848
15000,0.9848
16000,0.985
17000,0.9822
18000,0.9838
19000,0.983
20000,0.9836
21000,0.9826
22000,0.9836
23000,0.9852
24000,0.9848
25000,0.9848
26000,0.986
27000,0.9862
28000,0.987
29000,0.9876
30000,0.9874
31000,0.988
32000,0.9874
33000,0.9862
34000,0.987
35000,0.987
36000,0.9866
37000,0.9866
38000,0.9862
39000,0.9858
40000,0.9858
41000,0.9856
42000,0.9858
43000,0.9858
44000,0.9854
45000,0.9852
46000,0.985
47000,0.9848
48000,0.984
49000,0.9854
50000,0.9852
51000,0.9854
52000,0.9856
53000,0.9854
54000,0.9858
55000,0.9864
56000,0.9862
57000,0.9862
58000,0.986
59000,0.9842
60000,0.9844
61000,0.9852
62000,0.9854
63000,0.9842
64000,0.9842
65000,0.9836
66000,0.9826
67000,0.9822
68000,0.9822
69000,0.9826
70000,0.9816
71000,0.9816
72000,0.9826
73000,0.982
74000,0.9816
75000,0.9826
76000,0.9824
77000,0.9822
78000,0.9822
79000,0.9812
80000,0.9828
81000,0.983
82000,0.9826
83000,0.9814
84000,0.9804
85000,0.9806
86000,0.981
87000,0.9804
88000,0.9806
89000,0.9804
90000,0.982
91000,0.9802
92000,0.9804
93000,0.9796
94000,0.9788
95000,0.9786
96000,0.9768
97000,0.9782
98000,0.9778
99000,0.978
