t,m
0,0.745
1000,0.7512
2000,0.7564
3000,0.7614
4000,0.7656
5000,0.7702
6000,0.7742
7000,0.777
8000,0.784
9000,0.787
10000,0.7914
11000,0.798
12000,0.8028
13000,0.8068
14000,0.8108
15000,0.8146
16000,0.8226
17000,0.8242
18000,0.8272
19000,0.8322
20000,0.8382
21000,0.845
22000,0.8484
23000,0.851
24000,0.8564
25000,0.8598
26000,0.8628
27000,0.8644
28000,0.8678
29000,0.872
30000,0.8758
31000,0.88
32000,0.8844
33000,0.8882
34000,0.8898
35000,0.8924
36000,0.8944
37000,0.8956
38000,0.9008
39000,0.9042
40000,0.9072
41000,0.911
42000,0.9118
43000,0.916
44000,0.9172
45000,0.9204
46000,0.919
47000,0.921
48000,0.9238
49000,0.9266
50000,0.9274
51000,0.929
52000,0.9316
53000,0.9328
54000,0.9338
55000,0.9324
56000,0.9356
57000,0.9384
58000,0.9386
59000,0.94
60000,0.9398
61000,0.941
62000,0.9426
63000,0.9448
64000,0.9466
65000,0.9478
66000,0.9494
67000,0.95
68000,0.9526
69000,0.9552
70000,0.9548
71000,0.9558
72000,0.9576
73000,0.9594
74000,0.959
75000,0.9614
76000,0.9622
77000,0.962
78000,0.963
79000,0.9644
80000,0.9652
81000,0.9656
82000,0.9666
83000,0.9682
84000,0.969
85000,0.9714
86000,0.97
87000,0.97
88000,0.9706
89000,0.9716
90000,0.9716
91000,0.973
92000,0.9726
93000,0.9716
94000,0.973
95000,0.9726
96000,0.9742
97000,0.9748
98000,0.975
99000,0.9756
