t,m
0,0.6792
1000,0.6848
2000,0.6914
3000,0.6946
4000,0.702
5000,0.7108
6000,0.7186
7000,0.722
8000,0.73
9000,0.7352
10000,0.7404
11000,0.7454
12000,0.7504
13000,0.7598
14000,0.7666
15000,0.7722
16000,0.7782
17000,0.7822
18000,0.7872
19000,0.7924
20000,0.7964
21000,0.7976
22000,0.8012
23000,0.8076
24000,0.8106
25000,0.8166
26000,0.8194
27000,0.8218
28000,0.8266
29000,0.833
30000,0.84
31000,0.8426
32000,0.8466
33000,0.8494
34000,0.8558
35000,0.8618
36000,0.8664
37000,0.871
38000,0.874
39000,0.879
40000,0.8822
41000,0.884
42000,0.8832
43000,0.8878
44000,0.8906
45000,0.8908
46000,0.8948
47000,0.8956
48000,0.9006
49000,0.9026
50000,0.9054
51000,0.9084
52000,0.9102
53000,0.913
54000,0.9142
55000,0.9174
56000,0.9204
57000,0.9228
58000,0.9246
59000,0.9248
60000,0.9258
61000,0.9266
62000,0.929
63000,0.9322
64000,0.9348
65000,0.9354
66000,0.9372
67000,0.9408
68000,0.9428
69000,0.9444
70000,0.9442
71000,0.9468
72000,0.9488
73000,0.9496
74000,0.95
75000,0.9498
76000,0.9516
77000,0.9534
78000,0.9556
79000,0.9568
80000,0.959
81000,0.9608
82000,0.9612
83000,0.9616
84000,0.962
85000,0.9634
86000,0.9656
87000,0.9658
88000,0.9672
89000,0.969
90000,0.9688
91000,0.9698
92000,0.9698
93000,0.9704
94000,0.9712
95000,0.972
96000,0.973
97000,0.9726
98000,0.974
99000,0.9734
