t,m
0,0.9958
1000,0.9958
2000,0.9958
3000,0.9964
4000,0.9964
5000,0.9962
6000,0.9964
7000,0.9964
8000,0.9966
9000,0.997
10000,0.9972
11000,0.9968
12000,0.9966
13000,0.9966
14000,0.9968
15000,0.9964
16000,0.9964
17000,0.9962
18000,0.9966
19000,0.9962
20000,0.996
21000,0.996
22000,0.9966
23000,0.9964
24000,0.9966
25000,0.9968
26000,0.9966
27000,0.9964
28000,0.9964
29000,0.9968
30000,0.9966
31000,0.9964
32000,0.9966
33000,0.9964
34000,0.9964
35000,0.9966
36000,0.996
37000,0.9966
38000,0.9968
39000,0.9966
40000,0.9966
41000,0.9964
42000,0.9958
43000,0.9958
44000,0.9966
45000,0.9966
46000,0.9966
47000,0.9966
48000,0.997
49000,0.9966
50000,0.9966
51000,0.997
52000,0.997
53000,0.9972
54000,0.997
55000,0.9966
56000,0.9966
57000,0.9972
58000,0.9972
59000,0.9972
60000,0.9972
61000,0.9972
62000,0.997
63000,0.9972
64000,0.9974
65000,0.9976
66000,0.9968
67000,0.9968
68000,0.9958
69000,0.995
70000,0.9956
71000,0.996
72000,0.9958
73000,0.9964
74000,0.9966
75000,0.9968
76000,0.997
77000,0.9968
78000,0.997
79000,0.997
80000,0.9976
81000,0.9976
82000,0.9974
83000,0.9972
84000,0.9966
85000,0.9966
86000,0.9964
87000,0.997
88000,0.9974
89000,0.9976
90000,0.998
91000,0.9978
92000,0.9976
93000,0.9972
94000,0.9972
95000,0.9976
96000,0.9978
97000,0.9974
98000,0.9976
99000,0.9974
