t,m
0,-0.9904
1000,-0.9916
2000,-0.9918
3000,-0.9916
4000,-0.991
5000,-0.9908
6000,-0.9902
7000,-0.9902
8000,-0.99
9000,-0.99
10000,-0.9902
11000,-0.9898
12000,-0.9902
13000,-0.9896
14000,-0.99
15000,-0.9902
16000,-0.9896
17000,-0.9888
18000,-0.9876
19000,-0.9868
20000,-0.988
21000,-0.987
22000,-0.987
23000,-0.987
24000,-0.9866
25000,-0.9866
26000,-0.9876
27000,-0.9878
28000,-0.9874
29000,-0.9878
30000,-0.988
31000,-0.988
32000,-0.988
33000,-0.9892
34000,-0.988
35000,-0.9884
36000,-0.9884
37000,-0.9882
38000,-0.9888
39000,-0.988
40000,-0.988
41000,-0.9872
42000,-0.9864
43000,-0.9854
44000,-0.985
45000,-0.985
46000,-0.9858
47000,-0.9866
48000,-0.9872
49000,-0.9876
50000,-0.9874
51000,-0.988
52000,-0.988
53000,-0.9886
54000,-0.989
55000,-0.9882
56000,-0.9894
57000,-0.989
58000,-0.9882
59000,-0.988
60000,-0.988
61000,-0.988
62000,-0.988
63000,-0.9884
64000,-0.9888
65000,-0.9878
66000,-0.988
67000,-0.9882
68000,-0.9884
69000,-0.9892
70000,-0.9896
71000,-0.99
72000,-0.9896
73000,-0.9886
74000,-0.9878
75000,-0.9874
76000,-0.9874
77000,-0.9868
78000,-0.9874
79000,-0.9876
80000,-0.9874
81000,-0.9868
82000,-0.988
83000,-0.987
84000,-0.987
85000,-0.9878
86000,-0.9884
87000,-0.9882
88000,-0.9896
89000,-0.99
90000,-0.9898
91000,-0.9896
92000,-0.9906
93000,-0.991
94000,-0.99
95000,-0.9888
96000,-0.9894
97000,-0.989
98000,-0.989
99000,-0.989
