t,m
0,0.995
1000,0.9946
2000,0.9946
3000,0.9948
4000,0.9946
5000,0.9952
6000,0.9954
7000,0.996
8000,0.9958
9000,0.996
10000,0.9952
11000,0.9954
12000,0.9952
13000,0.9954
14000,0.9952
15000,0.995
16000,0.9948
17000,0.9952
18000,0.9962
19000,0.996
20000,0.9956
21000,0.996
22000,0.9958
23000,0.996
24000,0.996
25000,0.9962
26000,0.9962
27000,0.996
28000,0.9964
29000,0.9962
30000,0.9962
31000,0.9964
32000,0.996
33000,0.996
34000,0.9956
35000,0.9956
36000,0.9954
37000,0.9952
38000,0.9958
39000,0.9954
40000,0.9956
41000,0.9954
42000,0.9956
43000,0.996
44000,0.9964
45000,0.996
46000,0.9958
47000,0.9954
48000,0.995
49000,0.9952
50000,0.9952
51000,0.9946
52000,0.9946
53000,0.995
54000,0.9948
55000,0.9946
56000,0.9944
57000,0.9948
58000,0.9948
59000,0.9952
60000,0.9948
61000,0.9948
62000,0.995
63000,0.995
64000,0.9954
65000,0.995
66000,0.9952
67000,0.9948
68000,0.995
69000,0.9942
70000,0.9938
71000,0.9938
72000,0.9942
73000,0.9942
74000,0.9946
75000,0.9942
76000,0.9938
77000,0.9944
78000,0.9948
79000,0.9944
80000,0.9952
81000,0.9948
82000,0.994
83000,0.994
84000,0.9938
85000,0.9944
86000,0.995
87000,0.9948
88000,0.9954
89000,0.9954
90000,0.9954
91000,0.9962
92000,0.9964
93000,0.9958
94000,0.9958
95000,0.9962
96000,0.996
97000,0.9958
98000,0.996
99000,0.996
