t,m
0,-0.9888
1000,-0.9888
2000,-0.9884
3000,-0.9892
4000,-0.989
5000,-0.9886
6000,-0.9884
7000,-0.989
8000,-0.9882
9000,-0.988
10000,-0.9868
11000,-0.987
12000,-0.9864
13000,-0.9862
14000,-0.9846
15000,-0.9852
16000,-0.9868
17000,-0.987
18000,-0.9882
19000,-0.9878
20000,-0.9888
21000,-0.9896
22000,-0.9898
23000,-0.9898
24000,-0.9902
25000,-0.9892
26000,-0.99
27000,-0.9902
28000,-0.9902
29000,-0.9906
30000,-0.9898
31000,-0.9894
32000,-0.99
33000,-0.9894
34000,-0.9894
35000,-0.9896
36000,-0.9902
37000,-0.9906
38000,-0.9906
39000,-0.991
40000,-0.992
41000,-0.9918
42000,-0.991
43000,-0.9904
44000,-0.9902
45000,-0.9892
46000,-0.9898
47000,-0.9888
48000,-0.9894
49000,-0.9902
50000,-0.989
51000,-0.9888
52000,-0.9884
53000,-0.9874
54000,-0.9876
55000,-0.9878
56000,-0.9876
57000,-0.9872
58000,-0.9862
59000,-0.9864
60000,-0.9864
61000,-0.9864
62000,-0.9864
63000,-0.9856
64000,-0.9862
65000,-0.9864
66000,-0.9876
67000,-0.9882
68000,-0.9888
69000,-0.9892
70000,-0.9888
71000,-0.9886
72000,-0.9882
73000,-0.9884
74000,-0.9876
75000,-0.9874
76000,-0.9878
77000,-0.9874
78000,-0.9882
79000,-0.9882
80000,-0.9892
81000,-0.9894
82000,-0.9906
83000,-0.9912
84000,-0.9906
85000,-0.9912
86000,-0.9908
87000,-0.9904
88000,-0.9912
89000,-0.9904
90000,-0.991
91000,-0.9894
92000,-0.9896
93000,-0.9904
94000,-0.9906
95000,-0.9908
96000,-0.9912
97000,-0.9896
98000,-0.9888
99000,-0.9892
