t,m
0,0.9906
1000,0.9918
2000,0.9912
3000,0.9916
4000,0.9918
5000,0.9914
6000,0.9904
7000,0.9904
8000,0.9886
9000,0.99
10000,0.9908
11000,0.9908
12000,0.9902
13000,0.9896
14000,0.9892
15000,0.9888
16000,0.989
17000,0.9896
18000,0.9902
19000,0.9912
20000,0.9918
21000,0.9912
22000,0.9906
23000,0.991
24000,0.992
25000,0.9908
26000,0.9904
27000,0.991
28000,0.9914
29000,0.9912
30000,0.9918
31000,0.9916
32000,0.9916
33000,0.9906
34000,0.99
35000,0.99
36000,0.9908
37000,0.9918
38000,0.992
39000,0.9926
40000,0.993
41000,0.9928
42000,0.9932
43000,0.992
44000,0.9914
45000,0.9916
46000,0.992
47000,0.9928
48000,0.993
49000,0.9922
50000,0.992
51000,0.9912
52000,0.9904
53000,0.9906
54000,0.9908
55000,0.9906
56000,0.9906
57000,0.9908
58000,0.9908
59000,0.9916
60000,0.9914
61000,0.9912
62000,0.9918
63000,0.9922
64000,0.9918
65000,0.9908
66000,0.9892
67000,0.9888
68000,0.989
69000,0.9894
70000,0.9892
71000,0.9884
72000,0.9886
73000,0.988
74000,0.9874
75000,0.9874
76000,0.9878
77000,0.9878
78000,0.9886
79000,0.9894
80000,0.988
81000,0.9882
82000,0.988
83000,0.9884
84000,0.989
85000,0.9898
86000,0.9896
87000,0.9894
88000,0.9908
89000,0.9922
90000,0.9926
91000,0.993
92000,0.993
93000,0.9928
94000,0.9928
95000,0.9922
96000,0.9932
97000,0.993
98000,0.9928
99000,0.992
