t,m
0,-0.989
1000,-0.9884
2000,-0.9884
3000,-0.9882
4000,-0.9884
5000,-0.9884
6000,-0.9886
7000,-0.9892
8000,-0.9882
9000,-0.987
10000,-0.9866
11000,-0.9866
12000,-0.9852
13000,-0.9852
14000,-0.985
15000,-0.9856
16000,-0.9858
17000,-0.9866
18000,-0.9862
19000,-0.9864
20000,-0.9858
21000,-0.9868
22000,-0.987
23000,-0.9856
24000,-0.9866
25000,-0.987
26000,-0.9876
27000,-0.9878
28000,-0.988
29000,-0.9882
30000,-0.9878
31000,-0.988
32000,-0.9878
33000,-0.9882
34000,-0.988
35000,-0.9878
36000,-0.9876
37000,-0.9892
38000,-0.989
39000,-0.9878
40000,-0.9874
41000,-0.9874
42000,-0.9874
43000,-0.9862
44000,-0.986
45000,-0.987
46000,-0.9862
47000,-0.9864
48000,-0.9864
49000,-0.986
50000,-0.9858
51000,-0.9866
52000,-0.9864
53000,-0.9868
54000,-0.989
55000,-0.988
56000,-0.9882
57000,-0.988
58000,-0.9884
59000,-0.9884
60000,-0.9888
61000,-0.9884
62000,-0.9868
63000,-0.9858
64000,-0.9862
65000,-0.9856
66000,-0.9858
67000,-0.986
68000,-0.9858
69000,-0.986
70000,-0.9872
71000,-0.988
72000,-0.988
73000,-0.988
74000,-0.9874
75000,-0.9892
76000,-0.9896
77000,-0.9884
78000,-0.9874
79000,-0.9868
80000,-0.9872
81000,-0.9866
82000,-0.9864
83000,-0.9878
84000,-0.988
85000,-0.9882
86000,-0.9862
87000,-0.9866
88000,-0.9868
89000,-0.9856
90000,-0.987
91000,-0.9878
92000,-0.9878
93000,-0.9878
94000,-0.9876
95000,-0.988
96000,-0.9874
97000,-0.9872
98000,-0.9876
99000,-0.9876
