t,m
0,0.9956
1000,0.9962
2000,0.9972
3000,0.997
4000,0.9968
5000,0.996
6000,0.996
7000,0.996
8000,0.9954
9000,0.9956
10000,0.995
11000,0.995
12000,0.9958
13000,0.9952
14000,0.9946
15000,0.9946
16000,0.9942
17000,0.9942
18000,0.9938
19000,0.9938
20000,0.9942
21000,0.9932
22000,0.9928
23000,0.9926
24000,0.9934
25000,0.994
26000,0.9944
27000,0.9942
28000,0.9938
29000,0.9936
30000,0.9944
31000,0.994
32000,0.9934
33000,0.9934
34000,0.9942
35000,0.9944
36000,0.9942
37000,0.9938
38000,0.9928
39000,0.9924
40000,0.9918
41000,0.9928
42000,0.993
43000,0.9928
44000,0.9932
45000,0.9926
46000,0.9928
47000,0.9934
48000,0.9934
49000,0.9942
50000,0.994
51000,0.9942
52000,0.9938
53000,0.9942
54000,0.9948
55000,0.9952
56000,0.996
57000,0.9958
58000,0.9954
59000,0.9962
60000,0.9962
61000,0.996
62000,0.9948
63000,0.9952
64000,0.9954
65000,0.9946
66000,0.994
67000,0.9946
68000,0.9938
69000,0.9942
70000,0.994
71000,0.9944
72000,0.9948
73000,0.994
74000,0.9932
75000,0.9928
76000,0.993
77000,0.9928
78000,0.993
79000,0.993
80000,0.9928
81000,0.9934
82000,0.9936
83000,0.9936
84000,0.994
85000,0.994
86000,0.9948
87000,0.995
88000,0.9948
89000,0.9942
90000,0.995
91000,0.9946
92000,0.9946
93000,0.9944
94000,0.995
95000,0.9952
96000,0.9944
97000,0.9938
98000,0.9948
99000,0.9944
