t,m
0,0.9904
1000,0.9894
2000,0.99
3000,0.9902
4000,0.9898
5000,0.9902
6000,0.99
7000,0.9898
8000,0.9892
9000,0.9878
10000,0.9886
11000,0.988
12000,0.9878
13000,0.9878
14000,0.9882
15000,0.9892
16000,0.9904
17000,0.9904
18000,0.9904
19000,0.9896
20000,0.989
21000,0.9892
22000,0.989
23000,0.9888
24000,0.9886
25000,0.9876
26000,0.988
27000,0.9892
28000,0.9896
29000,0.9896
30000,0.9898
31000,0.9898
32000,0.9906
33000,0.9906
34000,0.9904
35000,0.991
36000,0.9916
37000,0.991
38000,0.9908
39000,0.9902
40000,0.9896
41000,0.9894
42000,0.9888
43000,0.9898
44000,0.9884
45000,0.9886
46000,0.9878
47000,0.9884
48000,0.989
49000,0.9888
50000,0.9888
51000,0.9896
52000,0.989
53000,0.9886
54000,0.9874
55000,0.9882
56000,0.9884
57000,0.9892
58000,0.9888
59000,0.9892
60000,0.989
61000,0.9884
62000,0.988
63000,0.9886
64000,0.9886
65000,0.9896
66000,0.989
67000,0.9892
68000,0.9898
69000,0.9898
70000,0.99
71000,0.9904
72000,0.9902
73000,0.991
74000,0.9914
75000,0.9912
76000,0.9922
77000,0.992
78000,0.9912
79000,0.9912
80000,0.99
81000,0.9892
82000,0.9886
83000,0.9884
84000,0.9876
85000,0.9876
86000,0.9884
87000,0.9888
88000,0.9888
89000,0.9886
90000,0.9894
91000,0.9896
92000,0.9892
93000,0.9898
94000,0.99
95000,0.9892
96000,0.9898
97000,0.9896
98000,0.9902
99000,0.9894
