t,m
0,0.921
1000,0.92
2000,0.9178
3000,0.9172
4000,0.9196
5000,0.9186
6000,0.9198
7000,0.9186
8000,0.9178
9000,0.9156
10000,0.9146
11000,0.9134
12000,0.913
13000,0.9112
14000,0.9092
15000,0.9084
16000,0.9052
17000,0.9048
18000,0.9018
19000,0.9
20000,0.898
21000,0.898
22000,0.8976
23000,0.8994
24000,0.8972
25000,0.895
26000,0.8938
27000,0.8932
28000,0.892
29000,0.8878
30000,0.8876
31000,0.8896
32000,0.8894
33000,0.8892
34000,0.8878
35000,0.8858
36000,0.8836
37000,0.884
38000,0.8836
39000,0.8838
40000,0.8814
41000,0.879
42000,0.8778
43000,0.8774
44000,0.8802
45000,0.8774
46000,0.8788
47000,0.8788
48000,0.8792
49000,0.8782
50000,0.8786
51000,0.8802
52000,0.8774
53000,0.8786
54000,0.8754
55000,0.8728
56000,0.8724
57000,0.8712
58000,0.872
59000,0.8672
60000,0.8664
61000,0.8668
62000,0.8676
63000,0.8656
64000,0.867
65000,0.8668
66000,0.865
67000,0.8634
68000,0.862
69000,0.8622
70000,0.862
71000,0.8636
72000,0.8634
73000,0.8644
74000,0.8616
75000,0.8604
76000,0.8584
77000,0.855
78000,0.8568
79000,0.8552
80000,0.8564
81000,0.8568
82000,0.8578
83000,0.8562
84000,0.8536
85000,0.8544
86000,0.853
87000,0.852
88000,0.8486
89000,0.8492
90000,0.8476
91000,0.847
92000,0.8438
93000,0.8428
94000,0.8424
95000,0.841
96000,0.842
97000,0.8418
98000,0.8424
99000,0.841
