t,m
0,0.9962
1000,0.996
2000,0.9956
3000,0.9954
4000,0.9952
5000,0.996
6000,0.9962
7000,0.9968
8000,0.9962
9000,0.9966
10000,0.9968
11000,0.9968
12000,0.9968
13000,0.9966
14000,0.9964
15000,0.996
16000,0.9956
17000,0.9958
18000,0.9962
19000,0.9958
20000,0.996
21000,0.9964
22000,0.9964
23000,0.9962
24000,0.996
25000,0.9956
26000,0.996
27000,0.9962
28000,0.9964
29000,0.9964
30000,0.9968
31000,0.997
32000,0.997
33000,0.9964
34000,0.9954
35000,0.9956
36000,0.9956
37000,0.9958
38000,0.9954
39000,0.9954
40000,0.9954
41000,0.9958
42000,0.9954
43000,0.9952
44000,0.9946
45000,0.9946
46000,0.9952
47000,0.9954
48000,0.9956
49000,0.9954
50000,0.9962
51000,0.9964
52000,0.9954
53000,0.9952
54000,0.9946
55000,0.9946
56000,0.9942
57000,0.9942
58000,0.9946
59000,0.9946
60000,0.9954
61000,0.9952
62000,0.9948
63000,0.9946
64000,0.9948
65000,0.9944
66000,0.995
67000,0.9948
68000,0.9946
69000,0.9956
70000,0.9952
71000,0.9964
72000,0.996
73000,0.9958
74000,0.9958
75000,0.9962
76000,0.9958
77000,0.996
78000,0.9952
79000,0.995
80000,0.9952
81000,0.996
82000,0.9964
83000,0.9962
84000,0.9964
85000,0.9966
86000,0.9962
87000,0.9964
88000,0.9966
89000,0.997
90000,0.997
91000,0.9972
92000,0.9968
93000,0.9966
94000,0.9966
95000,0.9964
96000,0.9964
97000,0.9964
98000,0.9964
99000,0.9962
