t,m
0,0.978
1000,0.9792
2000,0.981
3000,0.9804
4000,0.9802
5000,0.9796
6000,0.9786
7000,0.9784
8000,0.9798
9000,0.981
10000,0.9816
11000,0.981
12000,0.981
13000,0.9818
14000,0.9802
15000,0.9812
16000,0.9812
17000,0.9814
18000,0.9822
19000,0.9824
20000,0.9822
21000,0.9826
22000,0.983
23000,0.9832
24000,0.984
25000,0.9818
26000,0.9806
27000,0.9816
28000,0.9798
29000,0.9794
30000,0.9794
31000,0.9808
32000,0.982
33000,0.982
34000,0.9818
35000,0.9818
36000,0.9824
37000,0.9828
38000,0.9836
39000,0.9844
40000,0.9842
41000,0.9854
42000,0.9854
43000,0.9856
44000,0.9852
45000,0.9856
46000,0.9842
47000,0.9838
48000,0.9836
49000,0.9842
50000,0.985
51000,0.9854
52000,0.985
53000,0.985
54000,0.9846
55000,0.9858
56000,0.9864
57000,0.9862
58000,0.9872
59000,0.9868
60000,0.9872
61000,0.987
62000,0.9878
63000,0.988
64000,0.9884
65000,0.9876
66000,0.987
67000,0.9866
68000,0.9876
69000,0.9874
70000,0.9878
71000,0.9876
72000,0.9884
73000,0.9894
74000,0.9894
75000,0.9894
76000,0.9892
77000,0.9902
78000,0.99
79000,0.9894
80000,0.9908
81000,0.991
82000,0.9922
83000,0.9924
84000,0.9928
85000,0.9926
86000,0.9918
87000,0.9918
88000,0.9916
89000,0.9916
90000,0.9904
91000,0.99
92000,0.9902
93000,0.9898
94000,0.9898
95000,0.9894
96000,0.989
97000,0.989
98000,0.9894
99000,0.9892
