t,m
0,0.994
1000,0.9944
2000,0.9936
3000,0.9942
4000,0.9946
5000,0.9942
6000,0.995
7000,0.9956
8000,0.9954
9000,0.9958
10000,0.9956
11000,0.9962
12000,0.9956
13000,0.995
14000,0.9962
15000,0.9962
16000,0.9964
17000,0.9966
18000,0.9962
19000,0.9962
20000,0.996
21000,0.996
22000,0.996
23000,0.9964
24000,0.9958
25000,0.9954
26000,0.9952
27000,0.9954
28000,0.9958
29000,0.9948
30000,0.9946
31000,0.9946
32000,0.995
33000,0.9944
34000,0.9942
35000,0.995
36000,0.9952
37000,0.9946
38000,0.9942
39000,0.9942
40000,0.9944
41000,0.9952
42000,0.996
43000,0.9958
44000,0.9966
45000,0.9964
46000,0.9966
47000,0.997
48000,0.997
49000,0.9968
50000,0.9968
51000,0.997
52000,0.9968
53000,0.997
54000,0.9972
55000,0.997
56000,0.9972
57000,0.9964
58000,0.996
59000,0.9956
60000,0.9956
61000,0.9954
62000,0.995
63000,0.9952
64000,0.9954
65000,0.9952
66000,0.9954
67000,0.996
68000,0.9964
69000,0.9962
70000,0.9964
71000,0.9958
72000,0.9958
73000,0.9956
74000,0.9958
75000,0.996
76000,0.9954
77000,0.9954
78000,0.9948
79000,0.9944
80000,0.994
81000,0.994
82000,0.9938
83000,0.9938
84000,0.9946
85000,0.9946
86000,0.9948
87000,0.9956
88000,0.996
89000,0.9958
90000,0.9956
91000,0.9958
92000,0.996
93000,0.9964
94000,0.9962
95000,0.9962
96000,0.9964
97000,0.9968
98000,0.9966
99000,0.9962
