t,m
0,0.6174
1000,0.6154
2000,0.608
3000,0.6026
4000,0.5968
5000,0.594
6000,0.5864
7000,0.5798
8000,0.5794
9000,0.5774
10000,0.5734
11000,0.5678
12000,0.5638
13000,0.5572
14000,0.5594
15000,0.5534
16000,0.5522
17000,0.5486
18000,0.543
19000,0.5368
20000,0.5342
21000,0.5286
22000,0.5246
23000,0.5218
24000,0.518
25000,0.5156
26000,0.5076
27000,0.5022
28000,0.4958
29000,0.4952
30000,0.4884
31000,0.4834
32000,0.4794
33000,0.4782
34000,0.4758
35000,0.4698
36000,0.4622
37000,0.459
38000,0.4576
39000,0.4534
40000,0.449
41000,0.4418
42000,0.4352
43000,0.4324
44000,0.4278
45000,0.4214
46000,0.4154
47000,0.4126
48000,0.4076
49000,0.407
50000,0.405
51000,0.4006
52000,0.3982
53000,0.3896
54000,0.3796
55000,0.3762
56000,0.3708
57000,0.3652
58000,0.3616
59000,0.3578
60000,0.3506
61000,0.3406
62000,0.3358
63000,0.3306
64000,0.3214
65000,0.3182
66000,0.3158
67000,0.3082
68000,0.3038
69000,0.2968
70000,0.2886
71000,0.2838
72000,0.2744
73000,0.2682
74000,0.2574
75000,0.2526
76000,0.2394
77000,0.2362
78000,0.2284
79000,0.2246
80000,0.2182
81000,0.215
82000,0.2084
83000,0.2052
84000,0.198
85000,0.1906
86000,0.1862
87000,0.1762
88000,0.1668
89000,0.159
90000,0.153
91000,0.1452
92000,0.1426
93000,0.1356
94000,0.1296
95000,0.1238
96000,0.1136
97000,0.1084
98000,0.1
99000,0.0988
