t,m
0,0.92
1000,0.9194
2000,0.9176
3000,0.9164
4000,0.9166
5000,0.915
6000,0.9158
7000,0.9128
8000,0.9128
9000,0.9122
10000,0.9134
11000,0.915
12000,0.9134
13000,0.9126
14000,0.9132
15000,0.9118
16000,0.911
17000,0.9102
18000,0.91
19000,0.9074
20000,0.9072
21000,0.9068
22000,0.9054
23000,0.9036
24000,0.9026
25000,0.9018
26000,0.9012
27000,0.9
28000,0.8954
29000,0.897
30000,0.8968
31000,0.897
32000,0.9012
33000,0.8978
34000,0.8984
35000,0.898
36000,0.9004
37000,0.9002
38000,0.9028
39000,0.9018
40000,0.9018
41000,0.8998
42000,0.8958
43000,0.8922
44000,0.89
45000,0.8882
46000,0.8866
47000,0.8878
48000,0.886
49000,0.8896
50000,0.8896
51000,0.8904
52000,0.8898
53000,0.8902
54000,0.885
55000,0.8824
56000,0.88
57000,0.8814
58000,0.8824
59000,0.883
60000,0.8808
61000,0.8804
62000,0.884
63000,0.8834
64000,0.8844
65000,0.8822
66000,0.8786
67000,0.8784
68000,0.879
69000,0.8778
70000,0.8772
71000,0.8744
72000,0.872
73000,0.8736
74000,0.8696
75000,0.87
76000,0.867
77000,0.8636
78000,0.859
79000,0.8586
80000,0.8586
81000,0.8568
82000,0.856
83000,0.8564
84000,0.8554
85000,0.854
86000,0.852
87000,0.852
88000,0.8502
89000,0.849
90000,0.8462
91000,0.843
92000,0.84
93000,0.8374
94000,0.8382
95000,0.8394
96000,0.8394
97000,0.8378
98000,0.8372
99000,0.8366
