t,m
0,-0.9974
1000,-0.9968
2000,-0.9966
3000,-0.9966
4000,-0.997
5000,-0.9972
6000,-0.9974
7000,-0.9972
8000,-0.997
9000,-0.9974
10000,-0.9976
11000,-0.9978
12000,-0.9976
13000,-0.9984
14000,-0.9982
15000,-0.998
16000,-0.9982
17000,-0.9978
18000,-0.9978
19000,-0.9982
20000,-0.9982
21000,-0.9978
22000,-0.998
23000,-0.9976
24000,-0.9978
25000,-0.9978
26000,-0.9974
27000,-0.9976
28000,-0.998
29000,-0.9982
30000,-0.9978
31000,-0.9976
32000,-0.9976
33000,-0.9974
34000,-0.9972
35000,-0.9972
36000,-0.9972
37000,-0.9968
38000,-0.9964
39000,-0.9966
40000,-0.9968
41000,-0.997
42000,-0.9966
43000,-0.9966
44000,-0.996
45000,-0.9962
46000,-0.996
47000,-0.9954
48000,-0.9958
49000,-0.9962
50000,-0.9958
51000,-0.9956
52000,-0.9952
53000,-0.9954
54000,-0.9952
55000,-0.9954
56000,-0.9956
57000,-0.9952
58000,-0.9948
59000,-0.995
60000,-0.9954
61000,-0.995
62000,-0.9956
63000,-0.9958
64000,-0.9962
65000,-0.9968
66000,-0.9974
67000,-0.9974
68000,-0.9976
69000,-0.9978
70000,-0.9982
71000,-0.998
72000,-0.9982
73000,-0.9982
74000,-0.9984
75000,-0.998
76000,-0.998
77000,-0.9984
78000,-0.9976
79000,-0.9976
80000,-0.9976
81000,-0.9982
82000,-0.998
83000,-0.9976
84000,-0.997
85000,-0.997
86000,-0.9968
87000,-0.997
88000,-0.9972
89000,-0.9972
90000,-0.9976
91000,-0.9976
92000,-0.9972
93000,-0.9968
94000,-0.9968
95000,-0.9968
96000,-0.9958
97000,-0.9962
98000,-0.996
99000,-0.9968
