t,m
0,0.995
1000,0.9954
2000,0.9956
3000,0.9958
4000,0.9956
5000,0.9952
6000,0.9952
7000,0.996
8000,0.9958
9000,0.9962
10000,0.9966
11000,0.9964
12000,0.9958
13000,0.996
14000,0.9952
15000,0.9948
16000,0.995
17000,0.9944
18000,0.9944
19000,0.9946
20000,0.994
21000,0.9942
22000,0.9942
23000,0.9944
24000,0.9942
25000,0.9938
26000,0.994
27000,0.9938
28000,0.9938
29000,0.994
30000,0.9938
31000,0.994
32000,0.9934
33000,0.9934
34000,0.9936
35000,0.9932
36000,0.9928
37000,0.9932
38000,0.9938
39000,0.9944
40000,0.995
41000,0.9948
42000,0.9944
43000,0.9942
44000,0.9942
45000,0.9948
46000,0.9948
47000,0.9952
48000,0.995
49000,0.995
50000,0.995
51000,0.9946
52000,0.995
53000,0.9948
54000,0.9948
55000,0.995
56000,0.9942
57000,0.9942
58000,0.9942
59000,0.9944
60000,0.9944
61000,0.9944
62000,0.9944
63000,0.9946
64000,0.9946
65000,0.994
66000,0.9934
67000,0.993
68000,0.9932
69000,0.9936
70000,0.9928
71000,0.993
72000,0.9938
73000,0.9932
74000,0.9938
75000,0.9944
76000,0.9946
77000,0.9944
78000,0.9944
79000,0.9938
80000,0.9944
81000,0.994
82000,0.9948
83000,0.9944
84000,0.994
85000,0.9948
86000,0.995
87000,0.9958
88000,0.9952
89000,0.9952
90000,0.995
91000,0.9946
92000,0.9948
93000,0.9944
94000,0.994
95000,0.9942
96000,0.9948
97000,0.9938
98000,0.9938
99000,0.994
