t,m
0,0.623
1000,0.6188
2000,0.6162
3000,0.6126
4000,0.6106
5000,0.6064
6000,0.6038
7000,0.601
8000,0.6012
9000,0.5994
10000,0.5906
11000,0.583
12000,0.5778
13000,0.5734
14000,0.562
15000,0.5568
16000,0.5534
17000,0.545
18000,0.5446
19000,0.5406
20000,0.5358
21000,0.5306
22000,0.5262
23000,0.5216
24000,0.5164
25000,0.5126
26000,0.5072
27000,0.5046
28000,0.4992
29000,0.498
30000,0.4942
31000,0.4856
32000,0.4814
33000,0.4776
34000,0.474
35000,0.4654
36000,0.4618
37000,0.4568
38000,0.453
39000,0.4476
40000,0.441
41000,0.437
42000,0.4344
43000,0.4298
44000,0.425
45000,0.4192
46000,0.4144
47000,0.4076
48000,0.4046
49000,0.4018
50000,0.3946
51000,0.391
52000,0.3836
53000,0.3758
54000,0.3698
55000,0.3618
56000,0.3548
57000,0.3484
58000,0.3392
59000,0.332
60000,0.328
61000,0.3248
62000,0.3182
63000,0.315
64000,0.309
65000,0.3038
66000,0.2988
67000,0.2886
68000,0.2784
69000,0.2734
70000,0.2694
71000,0.264
72000,0.2596
73000,0.252
74000,0.2448
75000,0.2382
76000,0.2282
77000,0.2244
78000,0.2186
79000,0.208
80000,0.2068
81000,0.1946
82000,0.1898
83000,0.1796
84000,0.1734
85000,0.1712
86000,0.1602
87000,0.1526
88000,0.1442
89000,0.1386
90000,0.1356
91000,0.129
92000,0.1228
93000,0.1116
94000,0.1028
95000,0.0956
96000,0.0846
97000,0.077
98000,0.072
99000,0.0664
