t,m
0,-0.994
1000,-0.994
2000,-0.9944
3000,-0.9952
4000,-0.996
5000,-0.9952
6000,-0.9944
7000,-0.9934
8000,-0.9928
9000,-0.9932
10000,-0.9926
11000,-0.9926
12000,-0.9928
13000,-0.9926
14000,-0.9928
15000,-0.9936
16000,-0.9934
17000,-0.9942
18000,-0.9936
19000,-0.9926
20000,-0.9926
21000,-0.9928
22000,-0.9928
23000,-0.9922
24000,-0.9926
25000,-0.9924
26000,-0.9918
27000,-0.9926
28000,-0.9932
29000,-0.993
30000,-0.9928
31000,-0.9912
32000,-0.9908
33000,-0.9904
34000,-0.9902
35000,-0.9906
36000,-0.9912
37000,-0.9922
38000,-0.9926
39000,-0.9936
40000,-0.9938
41000,-0.9936
42000,-0.9942
43000,-0.9942
44000,-0.9942
45000,-0.9942
46000,-0.9944
47000,-0.993
48000,-0.9922
49000,-0.9912
50000,-0.9916
51000,-0.992
52000,-0.9926
53000,-0.9924
54000,-0.9926
55000,-0.9932
56000,-0.9938
57000,-0.9942
58000,-0.9936
59000,-0.9924
60000,-0.993
61000,-0.9928
62000,-0.9918
63000,-0.9922
64000,-0.9922
65000,-0.9922
66000,-0.992
67000,-0.9918
68000,-0.9908
69000,-0.9918
70000,-0.9916
71000,-0.992
72000,-0.9918
73000,-0.992
74000,-0.992
75000,-0.993
76000,-0.9926
77000,-0.9918
78000,-0.9912
79000,-0.9912
80000,-0.9908
81000,-0.9914
82000,-0.9908
83000,-0.9916
84000,-0.9916
85000,-0.992
86000,-0.992
87000,-0.9916
88000,-0.9918
89000,-0.9916
90000,-0.9908
91000,-0.9904
92000,-0.9896
93000,-0.9888
94000,-0.989
95000,-0.9896
96000,-0.9894
97000,-0.9902
98000,-0.9906
99000,-0.9916
