t,m
0,0.9958
1000,0.9958
2000,0.9966
3000,0.997
4000,0.9966
5000,0.9964
6000,0.9958
7000,0.9964
8000,0.9964
9000,0.9956
10000,0.9962
11000,0.9962
12000,0.9962
13000,0.9962
14000,0.9962
15000,0.9962
16000,0.9968
17000,0.996
18000,0.996
19000,0.995
20000,0.9944
21000,0.9942
22000,0.9942
23000,0.9946
24000,0.9942
25000,0.9946
26000,0.9936
27000,0.994
28000,0.9942
29000,0.9936
30000,0.9942
31000,0.9944
32000,0.9944
33000,0.9938
34000,0.9938
35000,0.9934
36000,0.9932
37000,0.9936
38000,0.993
39000,0.9938
40000,0.9938
41000,0.9936
42000,0.994
43000,0.9942
44000,0.9946
45000,0.9942
46000,0.9942
47000,0.9944
48000,0.994
49000,0.994
50000,0.9938
51000,0.9938
52000,0.995
53000,0.9948
54000,0.9952
55000,0.995
56000,0.9948
57000,0.9952
58000,0.9958
59000,0.9962
60000,0.9956
61000,0.9948
62000,0.9952
63000,0.9952
64000,0.9948
65000,0.9952
66000,0.995
67000,0.9944
68000,0.9942
69000,0.9946
70000,0.9948
71000,0.995
72000,0.9952
73000,0.9958
74000,0.9962
75000,0.9958
76000,0.9968
77000,0.9962
78000,0.996
79000,0.9958
80000,0.9958
81000,0.9952
82000,0.9948
83000,0.9952
84000,0.9956
85000,0.9958
86000,0.9956
87000,0.9952
88000,0.995
89000,0.9952
90000,0.9956
91000,0.995
92000,0.9946
93000,0.994
94000,0.9942
95000,0.9932
96000,0.995
97000,0.9952
98000,0.9952
99000,0.9956
