t,m
0,0.9904
1000,0.9906
2000,0.9914
3000,0.991
4000,0.9914
5000,0.9908
6000,0.991
7000,0.9912
8000,0.9908
9000,0.9902
10000,0.991
11000,0.9922
12000,0.9922
13000,0.993
14000,0.9924
15000,0.9924
16000,0.9922
17000,0.9912
18000,0.9916
19000,0.9916
20000,0.9908
21000,0.9908
22000,0.9908
23000,0.9906
24000,0.9906
25000,0.992
26000,0.9918
27000,0.9914
28000,0.9906
29000,0.9908
30000,0.9914
31000,0.9902
32000,0.9904
33000,0.99
34000,0.9896
35000,0.9896
36000,0.9888
37000,0.9886
38000,0.9886
39000,0.9898
40000,0.9904
41000,0.9902
42000,0.9896
43000,0.9892
44000,0.99
45000,0.989
46000,0.9888
47000,0.989
48000,0.9902
49000,0.9896
50000,0.9898
51000,0.9902
52000,0.9916
53000,0.9908
54000,0.991
55000,0.992
56000,0.9926
57000,0.9924
58000,0.9926
59000,0.9926
60000,0.9918
61000,0.992
62000,0.993
63000,0.9924
64000,0.9924
65000,0.9922
66000,0.991
67000,0.9892
68000,0.9904
69000,0.9904
70000,0.9894
71000,0.9908
72000,0.9898
73000,0.9906
74000,0.9912
75000,0.9906
76000,0.9908
77000,0.9904
78000,0.9902
79000,0.9902
80000,0.9894
81000,0.9888
82000,0.9886
83000,0.9882
84000,0.9886
85000,0.9896
86000,0.9898
87000,0.9908
88000,0.99
89000,0.9896
90000,0.9892
91000,0.989
92000,0.9892
93000,0.989
94000,0.9892
95000,0.9884
96000,0.988
97000,0.987
98000,0.9874
99000,0.9878
