t,m
0,0.9868
1000,0.9854
2000,0.9856
3000,0.985
4000,0.9842
5000,0.9838
6000,0.9832
7000,0.9836
8000,0.9832
9000,0.9836
10000,0.9832
11000,0.9822
12000,0.9824
13000,0.9808
14000,0.9804
15000,0.9796
16000,0.9792
17000,0.978
18000,0.9796
19000,0.981
20000,0.9814
21000,0.9802
22000,0.9794
23000,0.978
24000,0.9788
25000,0.981
26000,0.9816
27000,0.982
28000,0.9818
29000,0.9824
30000,0.984
31000,0.9834
32000,0.982
33000,0.98
34000,0.9802
35000,0.9794
36000,0.9798
37000,0.9786
38000,0.9798
39000,0.9798
40000,0.9798
41000,0.9788
42000,0.9786
43000,0.9776
44000,0.9778
45000,0.9788
46000,0.9792
47000,0.98
48000,0.9796
49000,0.9818
50000,0.9822
51000,0.9824
52000,0.9816
53000,0.9822
54000,0.9812
55000,0.9802
56000,0.9788
57000,0.9808
58000,0.9804
59000,0.9798
60000,0.9788
61000,0.9778
62000,0.9774
63000,0.9776
64000,0.979
65000,0.9792
66000,0.981
67000,0.9808
68000,0.9802
69000,0.9818
70000,0.9804
71000,0.9808
72000,0.9822
73000,0.9814
74000,0.9816
75000,0.9822
76000,0.9814
77000,0.9818
78000,0.9816
79000,0.9832
80000,0.9834
81000,0.9824
82000,0.9824
83000,0.9824
84000,0.9814
85000,0.981
86000,0.9808
87000,0.9802
88000,0.9814
89000,0.981
90000,0.9802
91000,0.9796
92000,0.98
93000,0.9808
94000,0.9796
95000,0.9804
96000,0.9826
97000,0.9814
98000,0.9814
99000,0.982
