t,m
0,0.9778
1000,0.977
2000,0.9768
3000,0.9772
4000,0.9774
5000,0.977
6000,0.9752
7000,0.9756
8000,0.9768
9000,0.9778
10000,0.9772
11000,0.9786
12000,0.9776
13000,0.9774
14000,0.9784
15000,0.9774
16000,0.9782
17000,0.9792
18000,0.9786
19000,0.9782
20000,0.9782
21000,0.978
22000,0.9782
23000,0.979
24000,0.98
25000,0.9802
26000,0.9798
27000,0.9796
28000,0.9796
29000,0.9804
30000,0.9802
31000,0.9794
32000,0.9788
33000,0.9788
34000,0.9778
35000,0.9778
36000,0.9782
37000,0.9774
38000,0.9776
39000,0.9778
40000,0.9778
41000,0.978
42000,0.979
43000,0.9806
44000,0.9802
45000,0.9796
46000,0.9792
47000,0.9788
48000,0.9794
49000,0.9786
50000,0.9786
51000,0.9782
52000,0.9776
53000,0.9782
54000,0.9768
55000,0.9776
56000,0.9766
57000,0.9752
58000,0.9754
59000,0.9744
60000,0.9738
61000,0.9742
62000,0.9768
63000,0.9752
64000,0.9746
65000,0.9736
66000,0.9732
67000,0.9728
68000,0.9726
69000,0.9726
70000,0.9716
71000,0.9722
72000,0.9724
73000,0.973
74000,0.973
75000,0.9734
76000,0.972
77000,0.9724
78000,0.9732
79000,0.9746
80000,0.975
81000,0.9754
82000,0.9764
83000,0.9744
84000,0.9768
85000,0.9782
86000,0.9772
87000,0.9768
88000,0.978
89000,0.9782
90000,0.9776
91000,0.9786
92000,0.978
93000,0.977
94000,0.976
95000,0.976
96000,0.9756
97000,0.977
98000,0.9772
99000,0.9786
