t,m
0,0.9898
1000,0.9898
2000,0.9898
3000,0.99
4000,0.9892
5000,0.9898
6000,0.9892
7000,0.9886
8000,0.988
9000,0.99
10000,0.9894
11000,0.9892
12000,0.9894
13000,0.9884
14000,0.9886
15000,0.9894
16000,0.9894
17000,0.9898
18000,0.9908
19000,0.9906
20000,0.9898
21000,0.9896
22000,0.9892
23000,0.9896
24000,0.99
25000,0.9914
26000,0.9914
27000,0.9898
28000,0.9898
29000,0.9912
30000,0.991
31000,0.9914
32000,0.9908
33000,0.9906
34000,0.99
35000,0.9906
36000,0.9902
37000,0.9894
38000,0.9892
39000,0.9904
40000,0.9904
41000,0.9914
42000,0.9914
43000,0.9908
44000,0.9904
45000,0.989
46000,0.9882
47000,0.9884
48000,0.9872
49000,0.9864
50000,0.9864
51000,0.9884
52000,0.9878
53000,0.9888
54000,0.9888
55000,0.9878
56000,0.9876
57000,0.988
58000,0.9868
59000,0.987
60000,0.9858
61000,0.9852
62000,0.9852
63000,0.9852
64000,0.9844
65000,0.9848
66000,0.9852
67000,0.9842
68000,0.985
69000,0.985
70000,0.985
71000,0.986
72000,0.9862
73000,0.9862
74000,0.986
75000,0.9862
76000,0.9856
77000,0.9852
78000,0.985
79000,0.9856
80000,0.9852
81000,0.9854
82000,0.9854
83000,0.9864
84000,0.9864
85000,0.9862
86000,0.9858
87000,0.9862
88000,0.9852
89000,0.9854
90000,0.9854
91000,0.9868
92000,0.9878
93000,0.9882
94000,0.9876
95000,0.9886
96000,0.987
97000,0.9868
98000,0.9886
99000,0.9888
