t,m
0,0.9894
1000,0.9896
2000,0.99
3000,0.99
4000,0.9904
5000,0.9894
6000,0.9896
7000,0.9898
8000,0.9886
9000,0.9886
10000,0.988
11000,0.9872
12000,0.9882
13000,0.988
14000,0.987
15000,0.987
16000,0.9872
17000,0.987
18000,0.9874
19000,0.9872
20000,0.9872
21000,0.9864
22000,0.9874
23000,0.9868
24000,0.9874
25000,0.988
26000,0.9876
27000,0.989
28000,0.9892
29000,0.9886
30000,0.9886
31000,0.9882
32000,0.9876
33000,0.9888
34000,0.9882
35000,0.9878
36000,0.9878
37000,0.9884
38000,0.9894
39000,0.9888
40000,0.9888
41000,0.9886
42000,0.9886
43000,0.9888
44000,0.9882
45000,0.9884
46000,0.9896
47000,0.9894
48000,0.9902
49000,0.9904
50000,0.9914
51000,0.991
52000,0.9904
53000,0.991
54000,0.9906
55000,0.9904
56000,0.9906
57000,0.992
58000,0.9924
59000,0.9928
60000,0.9918
61000,0.9918
62000,0.9914
63000,0.9924
64000,0.992
65000,0.9924
66000,0.9918
67000,0.9918
68000,0.9916
69000,0.991
70000,0.9912
71000,0.9926
72000,0.9928
73000,0.9934
74000,0.9928
75000,0.9924
76000,0.9924
77000,0.992
78000,0.991
79000,0.991
80000,0.9916
81000,0.9918
82000,0.9914
83000,0.9916
84000,0.992
85000,0.9916
86000,0.9926
87000,0.9922
88000,0.9916
89000,0.991
90000,0.9916
91000,0.992
92000,0.9928
93000,0.9932
94000,0.9916
95000,0.9916
96000,0.9908
97000,0.9904
98000,0.9902
99000,0.9908
