t,m
0,0.9968
1000,0.9952
2000,0.9952
3000,0.9958
4000,0.9966
5000,0.9958
6000,0.9966
7000,0.9966
8000,0.997
9000,0.9962
10000,0.9958
11000,0.9956
12000,0.9954
13000,0.9956
14000,0.9956
15000,0.9952
16000,0.9956
17000,0.9956
18000,0.9958
19000,0.9954
20000,0.9952
21000,0.9958
22000,0.9954
23000,0.9954
24000,0.9958
25000,0.996
26000,0.9958
27000,0.9966
28000,0.9964
29000,0.9958
30000,0.9956
31000,0.996
32000,0.996
33000,0.9964
34000,0.9968
35000,0.9964
36000,0.9958
37000,0.9962
38000,0.9962
39000,0.9966
40000,0.997
41000,0.9964
42000,0.9954
43000,0.9954
44000,0.9962
45000,0.9954
46000,0.996
47000,0.9958
48000,0.996
49000,0.9956
50000,0.9952
51000,0.9958
52000,0.9956
53000,0.9956
54000,0.995
55000,0.9956
56000,0.9962
57000,0.996
58000,0.9952
59000,0.995
60000,0.995
61000,0.995
62000,0.9954
63000,0.9956
64000,0.9954
65000,0.9956
66000,0.9956
67000,0.9946
68000,0.994
69000,0.9948
70000,0.9954
71000,0.9948
72000,0.995
73000,0.9958
74000,0.996
75000,0.9962
76000,0.996
77000,0.9962
78000,0.9966
79000,0.9966
80000,0.9972
81000,0.997
82000,0.9974
83000,0.997
84000,0.997
85000,0.9964
86000,0.997
87000,0.9966
88000,0.9966
89000,0.9964
90000,0.9962
91000,0.996
92000,0.9958
93000,0.9952
94000,0.995
95000,0.9948
96000,0.9948
97000,0.9952
98000,0.995
99000,0.9954
