t,m
0,-0.995
1000,-0.994
2000,-0.9938
3000,-0.9942
4000,-0.994
5000,-0.9948
6000,-0.9944
7000,-0.9948
8000,-0.9946
9000,-0.9946
10000,-0.9948
11000,-0.9956
12000,-0.9958
13000,-0.9958
14000,-0.9962
15000,-0.9964
16000,-0.996
17000,-0.9956
18000,-0.9956
19000,-0.9946
20000,-0.9936
21000,-0.9932
22000,-0.9934
23000,-0.9932
24000,-0.9924
25000,-0.9924
26000,-0.9938
27000,-0.9938
28000,-0.9938
29000,-0.993
30000,-0.9932
31000,-0.9932
32000,-0.9918
33000,-0.993
34000,-0.992
35000,-0.992
36000,-0.992
37000,-0.9926
38000,-0.993
39000,-0.9924
40000,-0.9926
41000,-0.993
42000,-0.9938
43000,-0.993
44000,-0.9928
45000,-0.993
46000,-0.993
47000,-0.9934
48000,-0.994
49000,-0.9946
50000,-0.9944
51000,-0.9938
52000,-0.9942
53000,-0.9948
54000,-0.9956
55000,-0.9956
56000,-0.9958
57000,-0.9958
58000,-0.996
59000,-0.9958
60000,-0.995
61000,-0.9942
62000,-0.9946
63000,-0.995
64000,-0.9944
65000,-0.9946
66000,-0.9946
67000,-0.9946
68000,-0.9942
69000,-0.9946
70000,-0.9946
71000,-0.994
72000,-0.9944
73000,-0.9944
74000,-0.9936
75000,-0.9934
76000,-0.9926
77000,-0.9928
78000,-0.993
79000,-0.993
80000,-0.992
81000,-0.9912
82000,-0.9916
83000,-0.992
84000,-0.9914
85000,-0.9908
86000,-0.9908
87000,-0.9922
88000,-0.9918
89000,-0.9916
90000,-0.9918
91000,-0.9922
92000,-0.9918
93000,-0.9924
94000,-0.9922
95000,-0.9916
96000,-0.9926
97000,-0.9912
98000,-0.9918
99000,-0.993
