t,m
0,0.9402
1000,0.9384
2000,0.9362
3000,0.936
4000,0.9358
5000,0.9364
6000,0.9336
7000,0.9308
8000,0.9298
9000,0.9328
10000,0.9322
11000,0.9338
12000,0.9326
13000,0.931
14000,0.9322
15000,0.9316
16000,0.9314
17000,0.93
18000,0.9312
19000,0.9324
20000,0.9328
21000,0.9304
22000,0.9306
23000,0.9302
24000,0.9264
25000,0.9254
26000,0.9212
27000,0.9202
28000,0.923
29000,0.9226
30000,0.9218
31000,0.9206
32000,0.921
33000,0.921
34000,0.92
35000,0.9208
36000,0.921
37000,0.9186
38000,0.9206
39000,0.9238
40000,0.925
41000,0.9264
42000,0.9266
43000,0.9262
44000,0.9246
45000,0.925
46000,0.9254
47000,0.926
48000,0.9266
49000,0.9264
50000,0.9254
51000,0.9264
52000,0.9292
53000,0.9276
54000,0.928
55000,0.9276
56000,0.9294
57000,0.931
58000,0.936
59000,0.938
60000,0.936
61000,0.9342
62000,0.9332
63000,0.9318
64000,0.9304
65000,0.9312
66000,0.9314
67000,0.9322
68000,0.9306
69000,0.9288
70000,0.929
71000,0.9288
72000,0.9282
73000,0.9284
74000,0.9308
75000,0.9314
76000,0.932
77000,0.932
78000,0.9328
79000,0.9318
80000,0.9338
81000,0.9354
82000,0.9308
83000,0.9312
84000,0.9282
85000,0.9284
86000,0.9274
87000,0.9268
88000,0.9228
89000,0.9254
90000,0.9242
91000,0.922
92000,0.9198
93000,0.9196
94000,0.9182
95000,0.9168
96000,0.9156
97000,0.9132
98000,0.912
99000,0.9158
