t,m
0,0.9956
1000,0.9956
2000,0.9958
3000,0.9954
4000,0.9958
5000,0.9956
6000,0.9954
7000,0.995
8000,0.9952
9000,0.9954
10000,0.9954
11000,0.996
12000,0.9958
13000,0.9952
14000,0.9958
15000,0.9958
16000,0.9958
17000,0.9962
18000,0.996
19000,0.9958
20000,0.9958
21000,0.9952
22000,0.9958
23000,0.9958
24000,0.9956
25000,0.996
26000,0.9958
27000,0.9948
28000,0.9952
29000,0.9956
30000,0.9948
31000,0.9956
32000,0.9948
33000,0.995
34000,0.9946
35000,0.9944
36000,0.9948
37000,0.9946
38000,0.994
39000,0.994
40000,0.9942
41000,0.995
42000,0.995
43000,0.9952
44000,0.9948
45000,0.9948
46000,0.9946
47000,0.9948
48000,0.9944
49000,0.995
50000,0.9962
51000,0.9964
52000,0.9964
53000,0.9954
54000,0.9954
55000,0.9962
56000,0.9962
57000,0.996
58000,0.9962
59000,0.9958
60000,0.9954
61000,0.996
62000,0.9958
63000,0.9958
64000,0.9958
65000,0.9952
66000,0.995
67000,0.996
68000,0.996
69000,0.9956
70000,0.9956
71000,0.996
72000,0.9962
73000,0.9964
74000,0.9962
75000,0.9964
76000,0.9964
77000,0.9962
78000,0.996
79000,0.996
80000,0.996
81000,0.9962
82000,0.9962
83000,0.9958
84000,0.9958
85000,0.9964
86000,0.9966
87000,0.9964
88000,0.9964
89000,0.9968
90000,0.9968
91000,0.9968
92000,0.9972
93000,0.997
94000,0.9968
95000,0.9968
96000,0.9968
97000,0.997
98000,0.9968
99000,0.9966
