t,m
0,0.9904
1000,0.9912
2000,0.9924
3000,0.9922
4000,0.992
5000,0.9924
6000,0.9914
7000,0.9922
8000,0.9914
9000,0.9908
10000,0.9912
11000,0.9906
12000,0.9916
13000,0.9918
14000,0.9904
15000,0.9902
16000,0.9902
17000,0.9898
18000,0.9904
19000,0.99
20000,0.9904
21000,0.9896
22000,0.9904
23000,0.9906
24000,0.9906
25000,0.9904
26000,0.9904
27000,0.9896
28000,0.9894
29000,0.9904
30000,0.99
31000,0.9906
32000,0.991
33000,0.9906
34000,0.9908
35000,0.99
36000,0.9884
37000,0.9886
38000,0.989
39000,0.9886
40000,0.988
41000,0.9884
42000,0.9888
43000,0.9892
44000,0.9894
45000,0.9894
46000,0.9896
47000,0.9906
48000,0.9906
49000,0.9904
50000,0.991
51000,0.9908
52000,0.9904
53000,0.9908
54000,0.9906
55000,0.9906
56000,0.9906
57000,0.991
58000,0.991
59000,0.9912
60000,0.991
61000,0.991
62000,0.9916
63000,0.9914
64000,0.9908
65000,0.9906
66000,0.9902
67000,0.9902
68000,0.9896
69000,0.9902
70000,0.9904
71000,0.9886
72000,0.9888
73000,0.9894
74000,0.99
75000,0.99
76000,0.9908
77000,0.991
78000,0.9906
79000,0.991
80000,0.9912
81000,0.9918
82000,0.9908
83000,0.9912
84000,0.9914
85000,0.9916
86000,0.9912
87000,0.9912
88000,0.9912
89000,0.991
90000,0.9902
91000,0.99
92000,0.9894
93000,0.9892
94000,0.9882
95000,0.9882
96000,0.9876
97000,0.9872
98000,0.988
99000,0.9888
