t,m
0,-0.9962
1000,-0.9962
2000,-0.9962
3000,-0.996
4000,-0.996
5000,-0.9962
6000,-0.996
7000,-0.9956
8000,-0.9962
9000,-0.9954
10000,-0.9956
11000,-0.9954
12000,-0.9956
13000,-0.9948
14000,-0.9946
15000,-0.9958
16000,-0.996
17000,-0.996
18000,-0.9952
19000,-0.9956
20000,-0.9956
21000,-0.9958
22000,-0.995
23000,-0.996
24000,-0.9964
25000,-0.9964
26000,-0.996
27000,-0.996
28000,-0.9964
29000,-0.9964
30000,-0.9962
31000,-0.9966
32000,-0.9966
33000,-0.9966
34000,-0.9966
35000,-0.9966
36000,-0.997
37000,-0.997
38000,-0.9968
39000,-0.997
40000,-0.9968
41000,-0.9966
42000,-0.9964
43000,-0.9966
44000,-0.9964
45000,-0.9964
46000,-0.9962
47000,-0.9962
48000,-0.9958
49000,-0.9962
50000,-0.996
51000,-0.9962
52000,-0.996
53000,-0.9958
54000,-0.996
55000,-0.9958
56000,-0.9964
57000,-0.9968
58000,-0.9972
59000,-0.9964
60000,-0.9964
61000,-0.9966
62000,-0.997
63000,-0.9968
64000,-0.997
65000,-0.997
66000,-0.997
67000,-0.9972
68000,-0.9962
69000,-0.9964
70000,-0.9958
71000,-0.9966
72000,-0.9956
73000,-0.9956
74000,-0.996
75000,-0.9968
76000,-0.9968
77000,-0.997
78000,-0.9964
79000,-0.9966
80000,-0.9964
81000,-0.9964
82000,-0.997
83000,-0.9966
84000,-0.9966
85000,-0.9964
86000,-0.9966
87000,-0.9964
88000,-0.997
89000,-0.9974
90000,-0.9976
91000,-0.9976
92000,-0.9974
93000,-0.997
94000,-0.9972
95000,-0.9972
96000,-0.997
97000,-0.9968
98000,-0.997
99000,-0.9972
