t,m
0,0.9966
1000,0.9966
2000,0.9966
3000,0.9966
4000,0.9962
5000,0.996
6000,0.9966
7000,0.9966
8000,0.9966
9000,0.9968
10000,0.9968
11000,0.997
12000,0.9974
13000,0.9972
14000,0.9972
15000,0.9968
16000,0.9968
17000,0.9964
18000,0.9964
19000,0.9962
20000,0.9964
21000,0.996
22000,0.997
23000,0.9972
24000,0.9972
25000,0.9976
26000,0.9972
27000,0.9972
28000,0.9974
29000,0.9972
30000,0.9974
31000,0.9976
32000,0.9974
33000,0.9972
34000,0.997
35000,0.997
36000,0.997
37000,0.997
38000,0.9964
39000,0.9966
40000,0.9964
41000,0.997
42000,0.9972
43000,0.9968
44000,0.997
45000,0.9968
46000,0.9966
47000,0.9966
48000,0.997
49000,0.9968
50000,0.9974
51000,0.9974
52000,0.997
53000,0.9974
54000,0.9972
55000,0.9972
56000,0.9966
57000,0.9966
58000,0.9964
59000,0.9964
60000,0.9968
61000,0.9972
62000,0.997
63000,0.997
64000,0.9966
65000,0.9964
66000,0.9966
67000,0.9962
68000,0.9958
69000,0.996
70000,0.9966
71000,0.9966
72000,0.9974
73000,0.9972
74000,0.997
75000,0.9972
76000,0.9972
77000,0.997
78000,0.9968
79000,0.9968
80000,0.9972
81000,0.9972
82000,0.9974
83000,0.9978
84000,0.9976
85000,0.9978
86000,0.9978
87000,0.9972
88000,0.9966
89000,0.9964
90000,0.9968
91000,0.9966
92000,0.9962
93000,0.9964
94000,0.9964
95000,0.9966
96000,0.9968
97000,0.9968
98000,0.9968
99000,0.9968
