t,m
0,0.997
1000,0.9972
2000,0.997
3000,0.9972
4000,0.997
5000,0.9972
6000,0.9972
7000,0.997
8000,0.9966
9000,0.9968
10000,0.9968
11000,0.997
12000,0.9972
13000,0.997
14000,0.9974
15000,0.9978
16000,0.9984
17000,0.9982
18000,0.9978
19000,0.9974
20000,0.9974
21000,0.997
22000,0.9968
23000,0.9974
24000,0.9964
25000,0.996
26000,0.9968
27000,0.9972
28000,0.997
29000,0.9974
30000,0.9976
31000,0.9976
32000,0.9976
33000,0.997
34000,0.9972
35000,0.9968
36000,0.9972
37000,0.9972
38000,0.9968
39000,0.9972
40000,0.9972
41000,0.9972
42000,0.997
43000,0.997
44000,0.9972
45000,0.9972
46000,0.9972
47000,0.9972
48000,0.9974
49000,0.997
50000,0.9966
51000,0.996
52000,0.9958
53000,0.9952
54000,0.9952
55000,0.9956
56000,0.9958
57000,0.9964
58000,0.997
59000,0.997
60000,0.9976
61000,0.9972
62000,0.9972
63000,0.9972
64000,0.9974
65000,0.9972
66000,0.9964
67000,0.9964
68000,0.996
69000,0.9962
70000,0.9968
71000,0.9968
72000,0.9964
73000,0.9964
74000,0.9964
75000,0.9968
76000,0.9966
77000,0.9966
78000,0.9964
79000,0.997
80000,0.9972
81000,0.9974
82000,0.998
83000,0.998
84000,0.9984
85000,0.9982
86000,0.9982
87000,0.9986
88000,0.9986
89000,0.9984
90000,0.9988
91000,0.9988
92000,0.9988
93000,0.9988
94000,0.998
95000,0.9972
96000,0.9976
97000,0.998
98000,0.9974
99000,0.9976
