t,m
0,-0.9962
1000,-0.996
2000,-0.9962
3000,-0.9958
4000,-0.996
5000,-0.9962
6000,-0.9962
7000,-0.9954
8000,-0.9948
9000,-0.9954
10000,-0.9954
11000,-0.995
12000,-0.9948
13000,-0.9952
14000,-0.9952
15000,-0.9956
16000,-0.996
17000,-0.9958
18000,-0.996
19000,-0.9956
20000,-0.9952
21000,-0.9954
22000,-0.9948
23000,-0.9952
24000,-0.9954
25000,-0.9956
26000,-0.9956
27000,-0.9958
28000,-0.9958
29000,-0.996
30000,-0.9968
31000,-0.997
32000,-0.9974
33000,-0.9976
34000,-0.997
35000,-0.997
36000,-0.9972
37000,-0.9972
38000,-0.9972
39000,-0.9974
40000,-0.997
41000,-0.996
42000,-0.9956
43000,-0.996
44000,-0.9962
45000,-0.9964
46000,-0.9958
47000,-0.9956
48000,-0.996
49000,-0.9964
50000,-0.9966
51000,-0.996
52000,-0.9966
53000,-0.997
54000,-0.997
55000,-0.9978
56000,-0.998
57000,-0.9976
58000,-0.9974
59000,-0.9974
60000,-0.997
61000,-0.9972
62000,-0.9976
63000,-0.998
64000,-0.998
65000,-0.9984
66000,-0.9978
67000,-0.9978
68000,-0.998
69000,-0.9982
70000,-0.998
71000,-0.9982
72000,-0.9978
73000,-0.998
74000,-0.9978
75000,-0.9984
76000,-0.998
77000,-0.9978
78000,-0.998
79000,-0.9978
80000,-0.9976
81000,-0.9974
82000,-0.9974
83000,-0.9974
84000,-0.9976
85000,-0.9976
86000,-0.998
87000,-0.9982
88000,-0.9982
89000,-0.998
90000,-0.998
91000,-0.9978
92000,-0.9978
93000,-0.9978
94000,-0.9974
95000,-0.9978
96000,-0.998
97000,-0.9982
98000,-0.9984
99000,-0.998
