t,m
0,0.9864
1000,0.9862
2000,0.987
3000,0.9866
4000,0.9854
5000,0.9854
6000,0.9846
7000,0.9842
8000,0.9838
9000,0.9836
10000,0.984
11000,0.9832
12000,0.9844
13000,0.9844
14000,0.9828
15000,0.9842
16000,0.984
17000,0.9844
18000,0.985
19000,0.9862
20000,0.9868
21000,0.9872
22000,0.9862
23000,0.9858
24000,0.9854
25000,0.9856
26000,0.9844
27000,0.9838
28000,0.9842
29000,0.9848
30000,0.9842
31000,0.9842
32000,0.984
33000,0.9848
34000,0.9852
35000,0.9852
36000,0.9856
37000,0.9848
38000,0.9848
39000,0.9846
40000,0.9834
41000,0.9836
42000,0.9832
43000,0.9836
44000,0.9844
45000,0.9844
46000,0.987
47000,0.9874
48000,0.9874
49000,0.9876
50000,0.9868
51000,0.9868
52000,0.9856
53000,0.9864
54000,0.9866
55000,0.9854
56000,0.9858
57000,0.986
58000,0.9852
59000,0.9848
60000,0.9848
61000,0.9846
62000,0.9866
63000,0.9874
64000,0.9878
65000,0.9874
66000,0.9876
67000,0.9876
68000,0.9878
69000,0.9874
70000,0.9882
71000,0.9882
72000,0.9876
73000,0.9868
74000,0.9866
75000,0.9858
76000,0.9858
77000,0.9872
78000,0.9876
79000,0.9882
80000,0.9888
81000,0.9882
82000,0.9878
83000,0.9874
84000,0.9874
85000,0.9876
86000,0.9872
87000,0.9884
88000,0.9884
89000,0.9886
90000,0.9882
91000,0.9882
92000,0.988
93000,0.9882
94000,0.9886
95000,0.987
96000,0.9866
97000,0.987
98000,0.9866
99000,0.9858
