t,m
0,-0.99
1000,-0.9902
2000,-0.9894
3000,-0.9898
4000,-0.989
5000,-0.9884
6000,-0.988
7000,-0.9884
8000,-0.988
9000,-0.988
10000,-0.9884
11000,-0.989
12000,-0.989
13000,-0.9896
14000,-0.991
15000,-0.9908
16000,-0.9898
17000,-0.9898
18000,-0.9904
19000,-0.9894
20000,-0.9888
21000,-0.989
22000,-0.9888
23000,-0.9906
24000,-0.99
25000,-0.9894
26000,-0.9898
27000,-0.9902
28000,-0.99
29000,-0.9898
30000,-0.9898
31000,-0.9892
32000,-0.9896
33000,-0.9894
34000,-0.9902
35000,-0.9906
36000,-0.9908
37000,-0.9898
38000,-0.9906
39000,-0.991
40000,-0.9908
41000,-0.9914
42000,-0.9908
43000,-0.99
44000,-0.989
45000,-0.9886
46000,-0.9888
47000,-0.9888
48000,-0.9894
49000,-0.989
50000,-0.9888
51000,-0.9888
52000,-0.987
53000,-0.9876
54000,-0.9878
55000,-0.987
56000,-0.987
57000,-0.9882
58000,-0.9884
59000,-0.9882
60000,-0.9878
61000,-0.988
62000,-0.9878
63000,-0.9884
64000,-0.9888
65000,-0.9892
66000,-0.9896
67000,-0.9898
68000,-0.9904
69000,-0.991
70000,-0.9906
71000,-0.991
72000,-0.992
73000,-0.992
74000,-0.9912
75000,-0.9904
76000,-0.9896
77000,-0.9896
78000,-0.9912
79000,-0.9912
80000,-0.992
81000,-0.991
82000,-0.9906
83000,-0.9906
84000,-0.9912
85000,-0.9916
86000,-0.992
87000,-0.9922
88000,-0.9914
89000,-0.9908
90000,-0.9908
91000,-0.9902
92000,-0.9898
93000,-0.99
94000,-0.9906
95000,-0.9904
96000,-0.9906
97000,-0.9906
98000,-0.9912
99000,-0.9904
